# zero shifted mathieu eigen value precision_digits=64 n=37
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,3.7133944221264719948436611325671899332454387298963335162573887815e-17,3.7133944221264719948436611325671899332454387298963335162573887815e-17,2.7124867948330693899515420982959751155919932285583152054473256256e-20,5.2932157332943131520014840007652273302752160298038605436151575132e-19,0
1.08420217248550443400745280086994171142578125e-19,7.4267888442529439898138194252570242511687556124036908893755781425e-17,7.4267888442529439898138194252570242511687556124036908893755781425e-17,5.4249735896661387799954853361994333463613992786002124831085304182e-20,1.0586431466588626307096865129688917955796155734900133315219332949e-18,0
2.1684043449710088680149056017398834228515625e-19,1.4853577688505887980133627491004626041123958107978504117203891859e-16,1.4853577688505887980133627491004626041123958107978504117203891859e-16,1.0849947179332277560360575230828799153487186346222428135284070021e-19,2.1172862933177252626569318772011689100570211512624062123345216060e-18,0
4.336808689942017736029811203479766845703125e-19,2.9707155377011775962291209543971562237993177930457712876590594402e-16,2.9707155377011775962291209543971562237993177930457712876590594402e-16,2.1699894358664555122199568695377328150469815873234267988744042660e-19,4.2345725866354505302640991594558791021012065929776478945887005414e-18,0
8.67361737988403547205962240695953369140625e-19,5.9414310754023551932678237335792365103763196173447966633617016246e-16,5.9414310754023551932678237335792365103763196173447966633617016246e-16,4.3399788717329110250312810325633575678424540667237375188909434804e-19,8.4691451732709010803291399391259233833191045343531759788588003027e-18,0
1.73472347597680709441192448139190673828125e-18,1.1882862150804710389773974766298169275700010123326387535828822117e-15,1.1882862150804710389773974766298169275700010123326387535828822117e-15,8.6799577434658220524280312390782828894813806598439645988523171054e-19,1.6938290346541802239862046359108507892449247954990181243608905241e-17,0
3.4694469519536141888238489627838134765625e-18,2.3765724301609420792501258729155123601882581910190174884606744897e-15,2.3765724301609420792501258729155123601882581910190174884606744897e-15,1.7359915486931644114317939173962836816568723089985518542444663913e-18,3.3876580693083604796539158641643663562896839396654180602405467780e-17,0
6.938893903907228377647697925567626953125e-18,4.7531448603218841636815754244545387651240035346451734770488846915e-15,4.7531448603218841636815754244545387651240035346451734770488846915e-15,3.4719830973863288266483385131150757962921866578854444682606900595e-18,6.7753161386167210860338580976993944435820556272312165507289501989e-17,0
1.387778780781445675529539585113525390625e-17,9.5062897206437683480884455634031339056736555772563326538063605328e-15,9.5062897206437683480884455634031339056736555772563326538063605328e-15,6.9439661947726576684356797395201854679866001294786944147599419524e-18,1.3550632277233442678971821672881456769601665071911618805829160281e-16,0
2.77555756156289135105907917022705078125e-17,1.9012579441287536779078069984782494884535504366676111293879227660e-14,1.9012579441287536779078069984782494884535504366676111293879227660e-14,1.3887932389545315397427370332200507585489776747024186482015505961e-17,2.7101264554466887385560065255693752736367968020414708456141762946e-16,0
5.5511151231257827021181583404541015625e-17,3.8025158882575073889760855401469910633708575024402825533794507017e-14,3.8025158882575073889760855401469910633708575024402825533794507017e-14,2.7775864779090631037078784077041570952307213312200749111610304615e-17,5.4202529108933782881585818151112203600709868401767783065560300017e-16,0
1.1102230246251565404236316680908203125e-16,7.6050317765150149105940572530559605301045762752195310883699653065e-14,7.6050317765150149105940572530559605301045762752195310883699653065e-14,5.5551729558181263043053741804645438496015896824101761054565122765e-17,1.0840505821786759820503438686113393042783851308730342989666424259e-15,0
2.220446049250313080847263336181640625e-16,1.5210063553030030351755659197159915133723275663165038167487299527e-13,1.5210063553030030351755659197159915133723275663165038167487299527e-13,1.1110345911636252996169217821154065108636432186387902240677355389e-16,2.1681011643573532617751977595799179947753650608474609927007560690e-15,0
4.44089209850062616169452667236328125e-16,3.0420127106060062825781497158512450242004468028519895032068461474e-13,3.0420127106060062825781497158512450242004468028519895032068461474e-13,2.2220691823272507542572313483208510037987193592782976648698657030e-16,4.3362023287147117142484356085956611917198593088983289088500410886e-15,0
8.8817841970012523233890533447265625e-16,6.0840254212120134140643709373800529826251996881286674240219159048e-13,6.0840254212120134140643709373800529826251996881286674240219159048e-13,4.4441383646545021286080138330022300822682247539289024280656799889e-16,8.6724046574294441912890315749895644504742354336716177259291315026e-15,0
1.7763568394002504646778106689453125e-15,1.2168050842424030223761027897474477257356738926666642452436884758e-12,1.2168050842424030223761027897474477257356738926666642452436884758e-12,8.8882767293090067375902322114495816343000284343803085846872788592e-16,1.7344809314858971433746704581611627235950540918191868150757350044e-14,0
3.552713678800500929355621337890625e-15,2.4336101684848074030051199885839396124811757953782409574843612203e-12,2.4336101684848074030051199885839396124811757953782409574843612203e-12,1.7776553458618023396677282604703722516297850952361146511938358074e-15,3.4689618629718275072167974893269488346821420352298777233378595783e-14,0
7.10542735760100185871124267578125e-15,4.8672203369696202390218976135504210223400013629895876340231620924e-12,4.8672203369696202390218976135504210223400013629895876340231620924e-12,3.5553106917236086479341837936818268972534706815117513762039167951e-15,6.9379237259437878963034212734853836472621237488104449030013941116e-14,0
1.42108547152020037174224853515625e-14,9.7344406739392622100904257728419304608973070794022921392414242502e-12,9.7344406739392622100904257728419304608973070794022921392414242502e-12,7.1106213834472331702632766784820529298008086774304544479484472244e-15,1.3875847451888107320086147748800650629554162338393271928811398890e-13,0
2.8421709430404007434844970703125e-14,1.9468881347878611348367373730335584400317528217431358708477674129e-11,1.9468881347878611348367373730335584400317528217431358708477674129e-11,1.4221242766894529838106189722670258875323249245749714177120287896e-14,2.7751694903778340750089516484952349986751184282708901936591177224e-13,0
5.684341886080801486968994140625e-14,3.8937762695757570409480836212777021223957158292984350537639082395e-11,3.8937762695757570409480836212777021223957158292984350537639082395e-11,2.8442485533789313666530924918025581609902964421464098274389395467e-14,5.5503389807565185939847918359561017984495428513783272881018122433e-13,0
1.136868377216160297393798828125e-13,7.7875525391516531669946027541969120215060248433612796512526753513e-11,7.7875525391516531669946027541969120215060248433612796512526753513e-11,5.6884971067579643294336031805675033027801496299205841134058987226e-14,1.1100677961516438963837138979976429282011238233065228851786880691e-12,0
2.27373675443232059478759765625e-13,1.5575105078303862674382947641353189608978777039892302879392795871e-10,1.5575105078303862674382947641353189608978777039892302879392795871e-10,1.1376994213516335043376879212091446025550604119716802687649960461e-13,2.2201355923046485031144508409823349156232616294612519999050817140e-12,0
4.5474735088646411895751953125e-13,3.1150210156609950710340864505690517155048661717137541981775871179e-10,3.1150210156609950710340864505690517155048661717137541981775871179e-10,2.2753988427034295624792450332863781705660088909523405392093404806e-13,4.4402711846147398476170012360037363592071650354034310509555106423e-12,0
9.094947017729282379150390625e-13,6.2300420313228802866981611432490991449973120769520042107716061950e-10,6.2300420313228802866981611432490991449973120769520042107716061950e-10,4.5507976854075093401739672339292177830513601730840059976417868481e-13,8.8805423692512510607864596808907013135473772064581094813310572277e-12,0
1.818989403545856475830078125e-12,1.2460084062649321151916279678280905468302486098199370922367021322e-9,1.2460084062649321151916279678280905468302486098199370922367021322e-9,9.1015953708176195412098463683571259812289891148278823392016225873e-13,1.7761084738589587583783220139130019348795475510008514255905482745e-11,0
3.63797880709171295166015625e-12,2.4920168125312884617912424310402434375071957360432322631908050587e-9,2.4920168125312884617912424310402434375071957360432322631908050587e-9,1.8203190741645642525867366187291770909475498437130988043760446009e-12,3.5522169477527517016411418922180163911257173304666569046358269121e-11,0
7.2759576141834259033203125e-12,4.9840336250682738492144591529845722647899247381150638542822828015e-9,4.9840336250682738492144591529845722647899247381150638542822828015e-9,3.6406381483332898825525632965555677609860662805807624939972847345e-12,7.1044338956448401428232956696246728852327190883005909952018239153e-11,0
1.4551915228366851806640625e-11,9.9680672501593354009570419445281779509968448784894975138944568704e-9,9.9680672501593354009570419445281779509968448784894975138944568704e-9,7.2812762966832252746216522604296405777917055357848776580675360631e-12,1.4208867791847027243834802300969640018894983453768353572619382643e-10,0
2.910383045673370361328125e-11,1.9936134500409821612028390242834084441459752384778059425156568184e-8,1.9936134500409821612028390242834084441459752384778059425156568184e-8,1.4562552593433032587310730637570551089451973984498217257236353677e-11,2.8417735585923442320615755816562546865721394021047173620135956869e-10,0
5.82076609134674072265625e-11,3.9872269001184246464528500297112801155635402254029885384920284724e-8,3.9872269001184246464528500297112801155635402254029885384920284724e-8,2.9125105187132393326901753321484880318214318666201523290664926752e-11,5.6835471180764435974562575433814385991763515436377992680222850009e-10,0
1.16415321826934814453125e-10,7.9744538003826905891059835010689224872422169180922872211728245874e-8,7.9744538003826905891059835010689224872422169180922872211728245874e-8,5.8250210375330099263009375464345671930184199547788803660867966307e-11,1.1367094239719907729482107761210784101311597805686078173535811533e-9,0
2.3283064365386962890625e-10,1.5948907601348746363105864905295926457542934700234613316580988814e-7,1.5948907601348746363105864905295926457542934700234613316580988814e-7,1.1650042075492144896351983130238076302076650621062537119489400156e-10,2.2734188493707897607139923460234076448604451624138159987272474043e-9,0
4.656612873077392578125e-10,3.1897815205030953466529434516198161434255336572881881802061086115e-7,3.1897815205030953466529434516198161434255336572881881802061086115e-7,2.3300084152688789968246482480787554006030194720877926809394511406e-10,4.5468377044488123886161376698179001385590635592706433770939312803e-9,0
9.31322574615478515625e-10,6.3795630419395749900266592604900184339679365965096385292241127213e-7,6.3795630419395749900266592604900184339679365965096385292241127213e-7,4.6600168312195580642999702414098016318246432406936731404120618855e-10,9.0936754317265563093278458419588251989910162642057063560166956210e-9,0
1.86264514923095703125e-9,1.2759126087612687171685931760103310117856782474210758968727250580e-6,1.2759126087612687171685931760103310117856782474210758968727250580e-6,9.3200336651663164146719735281981812402167877824768144402682619281e-10,1.8187350954768839253781645144239778117352936992521230446192396151e-8,0
3.7252902984619140625e-9,2.5518252190159523147898507118614771339177504367916513977240330797e-6,2.5518252190159523147898507118614771339177504367916513977240330797e-6,1.8640067341241434001386783870427152183475167544131858274098123299e-9,3.6374702274800589102016519275937435760809184844840148820662822450e-8,0
7.450580596923828125e-9,5.1036504440055641817873116341242301025074404772788109089318024210e-6,5.1036504440055641817873116341242301025074404772788109089318024210e-6,3.7280134726118072912982553938087875109623378212409137391758965822e-9,7.2749406010652853013441972277941834011837391922618613584174721712e-8,0
1.490116119384765625e-8,1.0207300911905766815580690398253279200352015973510746994533883521e-5,1.0207300911905766815580690398253279200352015973510746994533883521e-5,7.4560269626776967243102194289651418556260160507748334510839178383e-9,1.4549881786551266471729896738057691302183878831853750947750017833e-7,0
2.98023223876953125e-8,2.0414601919390089384590725545255918078393234905294982911135253583e-5,2.0414601919390089384590725545255918078393234905294982911135253583e-5,1.4912053995171723436516234876008705681806599638637679263064465729e-8,2.9099765910785523981867066080652474431516163852558128552805850137e-7,0
5.9604644775390625e-8,4.0829204221094417346140494659959784415053244490357904572028345378e-5,4.0829204221094417346140494659959784415053244490357904572028345378e-5,2.9824108269608778192944115894784356767752552586090507357215738041e-8,5.8199541172304672615578660636324402827202035141867162314073584536e-7,0
1.1920928955078125e-7,8.1658409971445913506067356110020234835336711820462507220920246940e-5,8.1658409971445913506067356110020234835336711820462507220920246940e-5,5.9648217656278972612174840109583809229610454215093138948809530270e-8,1.1639911974755712782882422526857447309533229137372589503565904953e-6,0
2.384185791015625e-7,1.6331682605992113831515173424050632398269967926908342373122600454e-4,1.6331682605992113831515173424050632398269967926908342373122600454e-4,1.1929643978080433770281353852484026587487193518559782595414609535e-7,2.3279838910701165804367100513838270874024914861739353333156284548e-6,0
4.76837158203125e-7,3.2663367658796749022966423464695409034292085847349178133654019378e-4,3.2663367658796749022966423464695409034292085847349178133654019378e-4,2.3859289743460006590917767322640912369826213182870108205737048486e-7,4.6559737666246310276298714632962740888693891731819756628974367043e-6,0
9.5367431640625e-7,6.5326745104849958202423688246672504910383891276249514122726460160e-4,6.5326745104849958202423688246672504910383891276249514122726460160e-4,4.7718586636121225860061130932558440402033521750364875180954317136e-7,9.3119714712548678798048945656050143339813265621654227634856456070e-6,0
1.9073486328125e-6,1.3065352935877675487538160776265119675799021180714801279272832954e-3,1.3065352935877675487538160776265119675799021180714801279272832954e-3,9.5437201869084554328255374552703576886771520677244713508201847728e-7,1.8624038695076276909880006439603027439949200635419287496527105686e-5,0
3.814697265625e-6,2.6130721531426884815905435350405886454954298938974529591343100497e-3,2.6130721531426884815905435350405886454954298938974529591343100497e-3,1.9087451812583553554350208437111677468922059122698706786956245798e-6,3.7248460404771709109014323636626748592379452424137988094695009223e-5,0
7.62939453125e-6,5.2261505701866295447421999865808945060731396892817336758034534726e-3,5.2261505701866295447421999865808945060731396892817336758034534726e-3,3.8174949380472093095268078791679287845676696050268324878038374526e-6,7.4498452902844730839709721104285391717339162844065812814567899398e-5,0
