# zero shifted mathieu eigen value precision_digits=64 n=24
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,1.5639663477328292134931711569821008738101540898428349014895125853e-17,1.5639663477328292134931711569821008738101540898428349014895125853e-17,2.7152193537028284956478665919828140170315175170882550373081815717e-20,3.5359239166133530050858272030915403177713048137043295285852267847e-19,0
1.08420217248550443400745280086994171142578125e-19,3.1279326954656584270400180152203532235068718596217078593683315515e-17,3.1279326954656584270400180152203532235068718596217078593683315515e-17,5.4304387074056569913889201653131132352549858673987983669589089436e-20,7.0718478332267060116259756010262215267481024375095176946462306797e-19,0
2.1684043449710088680149056017398834228515625e-19,6.2558653909313168542947388354653123505923140491854296386779653893e-17,6.2558653909313168542947388354653123505923140491854296386779653893e-17,1.0860877414811313983150588256016167275333878557613593122704801023e-19,1.4143695666453412029069235981425006621104548935583228859254457885e-18,0
4.336808689942017736029811203479766845703125e-19,1.2511730781862633709448288891029048315757434299721808512324598349e-16,1.2511730781862633709448288891029048315757434299721808512324598349e-16,2.1721754829622627967792168213592097770412212325905917556119094356e-19,2.8287391332906824081407611080340267534933456674709302980583712195e-18,0
8.67361737988403547205962240695953369140625e-19,2.5023461563725267422331822662451791091874292457510562408245043540e-16,2.5023461563725267422331822662451791091874292457510562408245043540e-16,4.3443509659245255941548303233423248423392868849844726403203200591e-19,5.6574782665813648255891778630641552419092209053878558415372383005e-18,0
1.73472347597680709441192448139190673828125e-18,5.0046923127450534858404624846478360041731872768594093934139033515e-16,5.0046923127450534858404624846478360041731872768594093934139033515e-16,8.6887019318490511906952473691802708405784501334364746413435822075e-19,1.1314956533162729688408978314112717566170848484790550346427142935e-17,0
3.4694469519536141888238489627838134765625e-18,1.0009384625490106977177316777925583164776163632192156554093667044e-15,1.0009384625490106977177316777925583164776163632192156554093667044e-15,1.7377403863698102390932841628343026327736395194778049573079283062e-18,2.2629913066325459525740446980163064603049630803487325710767447132e-17,0
6.938893903907228377647697925567626953125e-18,2.0018769250980213976340200790370811061163275074630865996402381844e-15,2.0018769250980213976340200790370811061163275074630865996402381844e-15,3.4754807727396204820035070816615991425630685893456364577087468480e-18,4.5259826132650919647170855368076656219317454045374656987400032101e-17,0
1.387778780781445675529539585113525390625e-17,4.0037538501960428040622670518820201895904673361073571818899441953e-15,4.0037538501960428040622670518820201895904673361073571818899441953e-15,6.9509615454792409792747691872951739402612280140752728852255975613e-18,9.0519652265301841677101556367155493534599334666552461443040963353e-17,0
2.77555756156289135105907917022705078125e-17,8.0075077003920856433014416789954729663196495335999748648399672378e-15,8.0075077003920856433014416789954729663196495335999748648399672378e-15,1.3901923090958482019620558470478251677638280440277734140347165343e-17,1.8103930453060369288524249525832029579778963021397901441457479444e-16,0
5.5511151231257827021181583404541015625e-17,1.6015015400784171427310513658916681702853883126025539531451794208e-14,1.6015015400784171427310513658916681702853883126025539531451794208e-14,2.7803846181916964283525197324508127956343547093794339464326031612e-17,3.6207860906120742389464252061268250126780914057333040846393904780e-16,0
1.1102230246251565404236316680908203125e-16,3.2030030801568343417451548521536349859843899393635440371105526292e-14,3.2030030801568343417451548521536349859843899393635440371105526292e-14,5.5607692363833929544186716183222829617784547558394861755391538701e-17,7.2415721812241500028591516160957003928746609471250244805892094099e-16,0
2.220446049250313080847263336181640625e-16,6.4060061603136689086225181857884992522454706603954258317729102776e-14,6.4060061603136689086225181857884992522454706603954258317729102776e-14,1.1121538472766786299691871850327255646259497674297614291272413676e-16,1.4483144362448306105583508047562594100857497877126923921825511064e-15,0
4.44089209850062616169452667236328125e-16,1.2812012320627338717773870297502193214575604647884813421992171105e-13,1.2812012320627338717773870297502193214575604647884813421992171105e-13,2.2243076945533574162801858155385752108638202513688912190958630390e-16,2.8966288724896636610627835356633896222421807231627676738355684843e-15,0
8.8817841970012523233890533447265625e-16,2.5624024641254681037663076298707385981313064209812197368817055582e-13,2.5624024641254681037663076298707385981313064209812197368817055582e-13,4.4486153891067154579276174129700322884224069808701731543085165941e-16,5.7932577449793370819098947759494102609863721122411722734433393591e-15,0
1.7763568394002504646778106689453125e-15,5.1248049282509376483787495412244535865859160957957867407491831807e-13,5.1248049282509376483787495412244535865859160957957867407491831807e-13,8.8972307782134334173242179535146763656005487774232408693562207998e-16,1.1586515489958713202957100370542527053735076100242409212257462925e-14,0
3.552713678800500929355621337890625e-15,1.0249609856501881060142036208395025290133535571582559233300670941e-12,1.0249609856501881060142036208395025290133535571582559233300670941e-12,1.7794461556426876840524368417352474462037388145108609780035887051e-15,2.3173030979917582562463444016885339960553803198203997090880333020e-14,0
7.10542735760100185871124267578125e-15,2.0499219713003785173822220920688223493461808523222542583698034301e-12,2.0499219713003785173822220920688223493461808523222542583698034301e-12,3.5588923112853793704552466876194832453926750908372469763364642884e-15,4.6346061959835789751123861146775501141716955111096617794801751124e-14,0
1.42108547152020037174224853515625e-14,4.0998439426007662561797035857878742202485972532745952739428348217e-12,4.0998439426007662561797035857878742202485972532745952739428348217e-12,7.1177846225707747503119853919928371879315924536017279061507548987e-15,9.2692123919674078007035614823999709632071771133531784238671322375e-14,0
2.8421709430404007434844970703125e-14,8.1996878852015693980204447789043493769488856104437900199307639295e-12,8.1996878852015693980204447789043493769488856104437900199307639295e-12,1.4235569245141613538229938852264495446091815295909357673490909600e-14,1.8538424783935815003322280039722962838833884652651072106679516801e-13,0
5.684341886080801486968994140625e-14,1.6399375770403286338685039992944565301518913095737046472315821383e-11,1.6399375770403286338685039992944565301518913095737046472315821383e-11,2.8471138490283483226883749987750981426248113013432372347770523235e-14,3.7076849567875627614305188881086313111125191009828218896948557429e-13,0
1.136868377216160297393798828125e-13,3.2798751540807162847946681773004299208043592313473292070953539242e-11,3.2798751540807162847946681773004299208043592313473292070953539242e-11,5.6942276980567991055462989189243575013964569988668909845405450073e-14,7.4153699135767245659252896984320606227341852995304263668157994472e-13,0
2.27373675443232059478759765625e-13,6.5597503081616686378199771067042892152378701270678642661049317867e-11,6.5597503081616686378199771067042892152378701270678642661049317867e-11,1.1388455396114008051770793588028279887565746748381708795321062130e-13,1.4830739827159845304107590298192457466158200957860951623852345584e-12,0
4.5474735088646411895751953125e-13,1.3119500616324281548562517519881191378165289716096222625225842849e-10,1.3119500616324281548562517519881191378165289716096222625225842849e-10,2.2776910792229655466254370694238179475981405757111497613239310502e-13,2.9661479654345275297243249901451413590602693379375215484583889906e-12,0
9.094947017729282379150390625e-13,2.6239001232652340188815290650123998175003216993850662769581620097e-10,2.6239001232652340188815290650123998175003216993850662769581620097e-10,4.5553821584465868383359879600909719053825029503212956197190312668e-13,5.9322959308792889350598982621194052439382861323847917973964865977e-12,0
1.818989403545856475830078125e-12,5.2478002465319788744391622817463767088506858394174086644507538930e-10,5.2478002465319788744391622817463767088506858394174086644507538930e-10,9.1107643168957966570124345169207928973102184712107789313381143976e-13,1.1864591861799513372564954129975485764479886634519691543747350988e-11,0
3.63797880709171295166015625e-12,1.0495600493070001095582756430994509028940411088550017478424554365e-9,1.0495600493070001095582756430994509028940411088550017478424554365e-9,1.8221528633802085235386729914921022619688213695399335900042629106e-12,2.3729183723762768754911854510259164794935268390789091673752366216e-11,0
7.2759576141834259033203125e-12,2.0991200986164175577983362416919620066203462112500332824228323614e-9,2.0991200986164175577983362416919620066203462112500332824228323614e-9,3.6443057267646138156221115307152118170492121723090855597618617386e-12,4.7458367448180505548962020640643212296728681911723046521129511648e-11,0
1.4551915228366851806640625e-11,4.1982401972425044703239099732950301259117744618251315796851454888e-9,4.1982401972425044703239099732950301259117744618251315796851454888e-9,7.2886114535460147054234548147483161908190528851130756591755998070e-12,9.4916734898980883254561500712925590427871567497570609091483161963e-11,0
2.910383045673370361328125e-11,8.3964803945236863595575512497454337156255304230973382982668391885e-9,8.3964803945236863595575512497454337156255304230973382982668391885e-9,1.4577222907159177707565193141919155756294323651210656767824373591e-11,1.8983346980844125513634654276156905006257271073235892100273250407e-10,0
5.82076609134674072265625e-11,1.6792960789202082394760278460200378005503368278991209377019333511e-8,1.6792960789202082394760278460200378005503368278991209377019333511e-8,2.9154445814586948602014372326736767370665569928804182946214120678e-11,3.7966693965880046478697687974000523691905437544365773454017384774e-10,0
1.16415321826934814453125e-10,3.3585921579023003492151266747949725886022695001701767559107741747e-8,3.3585921579023003492151266747949725886022695001701767559107741747e-8,5.8308891630248269951651504770746051885456067711287790901228718311e-11,7.5933387948527274767420596735074050896075556892349503076851146898e-10,0
2.3283064365386962890625e-10,6.7171843160521361795225420683891453106628355346135580039128322075e-8,6.7171843160521361795225420683891453106628355346135580039128322075e-8,1.1661778326479403089448857757620043942122978358704093756793111471e-10,1.5186677596412327680943570143912323935111204286301321970228458099e-9,0
4.656612873077392578125e-10,1.3434368633094414283734277314385910559641737122803777068233637901e-7,1.3434368633094414283734277314385910559641737122803777068233637901e-7,2.3323556654677802575927564781919983610489126949312112965683399134e-10,3.0373355219652146299319843360879494775593597865575426395119468708e-9,0
9.31322574615478515625e-10,2.6868737270149396268785633761271607102230905963378912274645900411e-7,2.6868737270149396268785633761271607102230905963378912274645900411e-7,4.6647113316231590744419503057763206774706433964199500476815799324e-10,6.0746710546614256569129698560389402375067103821053856919218292743e-9,0
1.86264514923095703125e-9,5.3737474556141063363322035473620824000884804434178002046002241872e-7,5.3737474556141063363322035473620824000884804434178002046002241872e-7,9.3294226659967123894656311586147263890425007698225697996531669916e-10,1.2149342152246837078629304824967173095473567887800506013175954105e-8,0
3.7252902984619140625e-9,1.0747494917565121019350675483256407457268253613467851191350548640e-6,1.0747494917565121019350675483256407457268253613467851191350548640e-6,1.8658845342995001769706033825097929613312940301159463873872480278e-9,2.4298684476189618629330964965921552808921838724843422411001509966e-8,0
7.450580596923828125e-9,2.1494989860477875556534115325266205107224018508348911692060860877e-6,2.1494989860477875556534115325266205107224018508348911692060860877e-6,3.7317690729996311730093950217476050533375032132550193909827883467e-9,4.8597369639163026449822699630163646760626738041024987881413632978e-8,0
1.490116119384765625e-8,4.2989979822346286233100832759579015025247951928531897352749321672e-6,4.2989979822346286233100832759579015025247951928531897352749321672e-6,7.4635381636017858043577834652046901085499916542590099570745350124e-9,9.7194742025461300087262297831587304449036646773457049271878335026e-8,0
2.98023223876953125e-8,8.5979960050254721335944723140225018890877623200167559893750337965e-6,8.5979960050254721335944723140225018890877623200167559893750337965e-6,1.4927076397613666898601514434066843557444031805584645814887211452e-8,1.9438949503946431230883126502334571729091786070416606942180016305e-7,0
5.9604644775390625e-8,1.7195992172275810526776753892604496621004389915991275017282106086e-5,1.7195992172275810526776753892604496621004389915991275017282106086e-5,2.9854153076867726608987419952438362189243732493040408016114767511e-8,3.8877903403310126022637807781310846054942933600594035729378557368e-7,0
1.1920928955078125e-7,3.4391984993451139785436904465513816971743312959729671168093142816e-5,3.4391984993451139785436904465513816971743312959729671168093142816e-5,5.9708307280297117683050181363739265575943251666197345777939484056e-8,7.7755824388293935947194962821273580679859037184198029138564750360e-7,0
2.384185791015625e-7,6.8783972582500784046784190960175199566714998829309767611461005385e-5,6.8783972582500784046784190960175199566714998829309767611461005385e-5,1.1941661906684163897011144263919305480332465074532945765878646768e-7,1.5551171910331964478940486078196857673818354312410663831957384752e-6,0
4.76837158203125e-7,1.3756795554739902238613656718855345423980851180160936770067437916e-4,1.3756795554739902238613656718855345423980851180160936770067437915e-4,2.3883325615867885830926487359123863583300088854446070781367079714e-7,3.1102371951386267977553050514340157773493612765922295228764429115e-6,0
9.5367431640625e-7,2.7513595262441535308455589202240762739147615607896316347597311876e-4,2.7513595262441535308455589202240762739147615607896316347597307594e-4,4.7766658441738776577179842365001324199909054874819993659023107178e-7,6.2204856425898931435861415487474815827236293303893839994354980900e-6,0
1.9073486328125e-6,5.5027207136751986904387251611933448494534787024645127873518487192e-4,5.5027207136751986904387251611933448494534787024645127873500950142e-4,9.5533345723527755042338978492940014747456227473342235891509928241e-7,1.2441016294619976815112557625157930051133358430887464275366687098e-5,0
3.814697265625e-6,1.1005448072115558344246640885276202209521327319388120867794571248e-3,1.1005448072115558344246640885276202209521327319388120860611485168e-3,1.9106680680756177680983751536937851058196748818382154278130257306e-6,2.4882212628517787450955574136108391229341992424811838196621506743e-5,0
7.62939453125e-6,2.2010922723432517382268829323684367367538212106688350064701192060e-3,2.2010922723432517382268829323684367367538212106688320643512678361e-3,3.8213407505959231566438939798063137790864951574111693323102318073e-6,4.9765145426283692241979593992884368316302132736982334067181279226e-5,0
1.52587890625e-5,4.4021951764796712314794304767298543474114507751898808603786756355e-3,4.4021951764796712314794304767298543474114507751778305412542187380e-3,7.6426999591660958879851223554337749087004353735830828139174430326e-6,9.9533171626657444581757037532993628064952508937081010759820361362e-5,0
3.0517578125e-5,8.8044328810329053890960106854498389741498389682700242125704398346e-3,8.8044328810329053890960106854498389741498389189168294385979563053e-3,1.5285473751793238522736129662239303774565692610405254905528121649e-5,1.9907786712650920759144153437326141407346617756093435623438213926e-4,0
6.103515625e-5,1.7609035881567711153220525324055658122574538074565154394658249429e-2,1.7609035881567711153220525324055658122574335964116384604394196193e-2,3.0571242849943942974341189798707739796136175380799947047788581269e-5,3.9820183596132206421872204016188869969117601593678842978240398263e-4,0
1.220703125e-4,3.5218752298812429450122483079297994846617881109833010499029909725e-2,3.5218752298812429450122483079297994845790366251025389865923992606e-2,6.1143667185438245573129310901559018830215492500745139205689151330e-5,7.9658812849373348373670018388970277813734075648525178798973515895e-4,0
2.44140625e-4,7.0440227201819641903272037516386930411560412449114143696704653522e-2,7.0440227201819641903272037516386927024757788373305785466072682126e-2,1.2229206111427021163762506513261619569124843821390618850935532608e-4,1.5939144813935623148705076013952257964086000808228811413574121601e-3,0
4.8828125e-4,1.4089134851441816281378946402628995087817164731517038641373859274e-1,1.4089134851441816281378946402627610061650201908976493509470500455e-1,2.4460303561530931044060670837896358636690422430983968880941284487e-4,3.1907850488890832018645660823334820924310831845620303336900811540e-3,0
9.765625e-4,2.8182630305769130895029731137012266564775708306458260902720401489e-1,2.8182630305769130895029731131357252725571921505513473651409065197e-1,4.8928177614182518914982172107959652161760095322892130689348495387e-4,6.3934200061884233804575728081698026000616010461371820641307061025e-3,0
0.001953125,5.6382726745819115750341698227271498867037594172950917970146594311e-1,5.6382726745819115750341675211637323053210846509992404972597636673e-1,9.7886678378158187066565428332386130139104549203943856721132144951e-4,1.2834445060900216974656294226037588614654406666052036648132513580e-2,0
0.0029296875,8.4600336921011966885920774717692568194332643456189761547999790993e-1,8.4600336921011966885917807533645088404707407359455192702143351266e-1,1.4687558493231244251027654709317504913111115522191402278658258877e-3,1.9323488590186159143216940414651821807039472689978122077074510869e-2,0
