# zero shifted mathieu eigen value precision_digits=64 n=10
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.7378842739532940253213306895503486935768890379924331441904419866e-18,2.7378842739532940253213306895503486935768890379924331441904419866e-18,2.7378842739532940253213306895503486935768890379924331441904419866e-20,1.6593238023959357730872015362982601588348510060365257778285802005e-19,0
1.08420217248550443400745280086994171142578125e-19,5.4757685479065880507426318447168406762090347914534626112042487949e-18,5.4757685479065880507426318447168406762090347914534626112042487949e-18,5.4757685479065880507426318447168406762090347914534626112042487949e-20,3.3186476047918715465653571067175533032384231281609414077358546678e-19,0
2.1684043449710088680149056017398834228515625e-19,1.0951537095813176101885145551898254508708006160471569508260459186e-17,1.0951537095813176101885145551898254508708006160471569508260459186e-17,1.0951537095813176101885145551898254508708006160471569508260459186e-19,6.6372952095837430946945303499192385492731410288763379346066479684e-19,0
4.336808689942017736029811203479766845703125e-19,2.1903074191626352205369818553654801643127036356723788116744393984e-17,2.1903074191626352205369818553654801643127036356723788116744393984e-17,2.1903074191626352205369818553654801643127036356723788116744393984e-19,1.3274590419167486195644325245775004873902743613593662035719256968e-18,0
8.67361737988403547205962240695953369140625e-19,4.3806148383252704417137746906742773793508390660746748294469496209e-17,4.3806148383252704417137746906742773793508390660746748294469496209e-17,4.3806148383252704417137746906742773793508390660746748294469496209e-19,2.6549180838334972416309708675296120882601593175536594311670633682e-18,0
1.73472347597680709441192448139190673828125e-18,8.7612296766505408859867933011218229651315827544102790202544623485e-17,8.7612296766505408859867933011218229651315827544102790202544623485e-17,8.7612296766505408859867933011218229651315827544102790202544623485e-19,5.3098361676669944932703650085576686571349687944352875049593929253e-18,0
3.4694469519536141888238489627838134765625e-18,1.7522459353301081782210562281336718784208203544594359924078778440e-16,1.7522459353301081782210562281336718784208203544594359924078778440e-16,1.7522459353301081782210562281336718784208203544594359924078778440e-18,1.0619672335333989026574423111109115450298200466088535347331961620e-17,0
6.938893903907228377647697925567626953125e-18,3.5044918706602163605369027279045729209999915606124605165559587647e-16,3.5044918706602163605369027279045729209999915606124605165559587647e-16,3.5044918706602163605369027279045729209999915606124605165559587647e-18,2.1239344670667978213283618598193345153266750360297620494057749457e-17,0
1.387778780781445675529539585113525390625e-17,7.0089837413204327374529665423580626792760716270718210315337109053e-16,7.0089837413204327374529665423580626792760716270718210315337109053e-16,7.0089837413204327374529665423580626792760716270718210315337109053e-18,4.2478689341335957067106326700287160985673281787067464814727549468e-17,0
2.77555756156289135105907917022705078125e-17,1.4017967482640865540422577430911794152797978070111667347848658788e-15,1.4017967482640865540422577430911794152797978070111667347848658787e-15,1.4017967482640865540422577430911794152797978070111667347848658787e-17,8.4957378682671916696369011416176314035572754671949734465921435375e-17,0
5.5511151231257827021181583404541015625e-17,2.8035934965281731342911732246606275043711141744739771274074211986e-15,2.8035934965281731342911732246606275043711141744739771274074211955e-15,2.8035934965281731342911732246606275043711141744739771274074211971e-17,1.6991475736534384364136345489476147110938680839065736448143999050e-16,0
1.1102230246251565404236316680908203125e-16,5.6071869930563463734089774032343389528937796632714902143662593267e-15,5.6071869930563463734089774032343389528937796632714902143662592290e-15,5.6071869930563463734089774032343389528937796632714902143662592779e-17,3.3982951473068772827722863803916531262243109021379812020850985601e-16,0
2.220446049250313080847263336181640625e-16,1.1214373986112693166124478622121087673637581163996702521329091608e-14,1.1214373986112693166124478622121087673637581163996702521329088480e-14,1.1214373986112693166124478622121087673637581163996702521329090044e-16,6.7965902946137562053246418907695609286503029214454266845566565538e-16,0
4.44089209850062616169452667236328125e-16,2.2428747972225388009475052506852406348625782319467121508741843268e-14,2.2428747972225388009475052506852406348625782319467121508741743196e-14,2.2428747972225388009475052506852406348625782319467121508741793232e-16,1.3593180589227518969769560301488619442550387754273482043660514073e-15,0
8.8817841970012523233890533447265625e-16,4.4857495944450782727854486064150472142258305744214966616519798083e-14,4.4857495944450782727854486064150472142258305744214966616516595761e-14,4.4857495944450782727854486064150472142258305744214966616518196922e-16,2.7186361178455064176020226682811060269644362755615531345700820541e-15,0
1.7763568394002504646778106689453125e-15,8.9714991888901592291326496330121465581377665122483417012772344105e-14,8.9714991888901592291326496330121465581377665122483417012669869779e-14,8.9714991888901592291326496330121465581377665122483417012721106942e-16,5.4372722356910233297964877685244054425818752270207834385333832442e-15,0
3.552713678800500929355621337890625e-15,1.7942998377780329192512308946782808448487226005012512430932255677e-13,1.7942998377780329192512308946782808448487226005012512430604337834e-13,1.7942998377780329192512308946782808448487226005012512430768296755e-15,1.0874544471382088637962745265126903118460304907631209169198371856e-14,0
7.10542735760100185871124267578125e-15,3.5885996755560701322012656616842132733559398652043249262728990923e-13,3.5885996755560701322012656616842132733559398652043249252235619947e-13,3.5885996755560701322012656616842132733559398652043249257482305435e-15,2.1749088942764345189404569444400724599583202164603360203434131172e-14,0
1.42108547152020037174224853515625e-14,7.1771993511121574391977468128729964875364021708589448968190735950e-13,7.1771993511121574391977468128729964875364021708589448632402864705e-13,7.1771993511121574391977468128729964875364021708589448800296800327e-15,4.3498177885529362032725454560065518085628162566283929932184601854e-14,0
2.8421709430404007434844970703125e-14,1.4354398702224383577576355585315981587895308495528370875939842787e-12,1.4354398702224383577576355585315981587895308495528369801418654803e-12,1.4354398702224383577576355585315981587895308495528370338679248795e-14,8.6996355771061410681116171922598475203600749756255602773702522371e-14,0
5.684341886080801486968994140625e-14,2.8708797404449041951876159021325588423276974708217216873667287747e-12,2.8708797404449041951876159021325588423276974708217182488989272266e-12,2.8708797404449041951876159021325588423276974708217199681328280007e-14,1.7399271154213356782489339599435601442865882673303532095601725413e-13,0
1.136868377216160297393798828125e-13,5.7417594808899183090646109544735044206086524553931210519083460322e-12,5.7417594808899183090646109544735044206086524553930110209386965122e-12,5.7417594808899183090646109544735044206086524553930660364235212722e-14,3.4798542308431012150043100809966274808139191731822314563238146826e-13,0
2.27373675443232059478759765625e-13,1.1483518961780276292886738589228048880726315106479759764466343521e-11,1.1483518961780276292886738589228048880726315106476238773437560107e-11,1.1483518961780276292886738589228048880726315106477999268951951814e-13,6.9597084616879218640343894075764407819076733242745193773688683111e-13,0
4.5474735088646411895751953125e-13,2.2967037923562311284803544535160202685476747731084269021817053721e-11,2.2967037923562311284803544535160202685476747730971597308896062864e-11,2.2967037923562311284803544535160202685476747731027933165356558292e-13,1.3919416923382721464171860606646881259585890370296650086372877408e-12,0
9.094947017729282379150390625e-13,4.5934075847131657365727363581776383201678349174715848855421160167e-11,4.5934075847131657365727363581776383201678349171110354041954471388e-11,4.5934075847131657365727363581776383201678349172913101448687815777e-13,2.7838833846792953872756086852559812685324200820827956758689043844e-12,0
1.818989403545856475830078125e-12,9.1868151694291453915935865886493142910863498454047485343431414039e-11,9.1868151694291453915935865886493142910863498338671651312818565980e-11,9.1868151694291453915935865886493142910863498396359568328124990009e-13,5.5677667693695951523161944048504238153589878910978056760107330353e-12,0
3.63797880709171295166015625e-12,1.8373630338869546456979661208167951504989833808753687270276071593e-10,1.8373630338869546456979661208167951504989833439551018374370592153e-10,1.8373630338869546456979661208167951504989833624152352822323331873e-12,1.1135533538783207815692543176111024124591740906175924079389361557e-11,0
7.2759576141834259033203125e-12,3.6747260677784115609129534873358576013819612517935706058301173838e-10,3.6747260677784115609129534873358576013819600703450301520886430229e-10,3.6747260677784115609129534873358576013819606610693003789593802033e-12,2.2271067077742485675627673650313432246763722996020420876965486277e-11,0
1.4551915228366851806640625e-11,7.3494521355748321998942002243170938608467864671489142741822071804e-10,7.3494521355748321998942002243170938608467486607956205964428578054e-10,7.3494521355748321998942002243170938608467675639722674353125324929e-12,4.4542134156189251528241455152598256284654461537149610734509097606e-11,0
2.910383045673370361328125e-11,1.4698904271221700712063239581906248510236455340918495693029077607e-9,1.4698904271221700712063239581906248510235245537613151892591027840e-9,1.4698904271221700712063239581906248510235850439265823792810052724e-11,8.9084268315195623764553410989935832126259524183426207462243297872e-11,0
5.82076609134674072265625e-11,2.9397808542731546673239164774426237485723360579087563543207470239e-9,2.9397808542731546673239164774426237485684646873320010711342078910e-9,2.9397808542731546673239164774426237485704003726203787127274774575e-11,1.7816853664165973036239737893376945739578220367384725746067041675e-10,0
1.16415321826934814453125e-10,5.8795617086615674343035704611529464303474934870636641921008240873e-9,5.8795617086615674343035704611529464302236096286295673359039487669e-9,5.8795617086615674343035704611529464302855515578466157640023864271e-11,3.5633707332839339206602541940442213910348831675475131628030195276e-10,0
2.3283064365386962890625e-10,1.1759123417784167267315397043583188942783251141483723282047003062e-8,1.1759123417784167267315397043583188938818967673005245052960120072e-8,1.1759123417784167267315397043583188940801109407244484167503561567e-10,7.1267414683708250956152095475500050802327108114084167780216483087e-10,0
4.656612873077392578125e-10,2.3518246837412464130146267342389618987389402583432231415387686022e-8,2.3518246837412464130146267342389618860532331682528682886216033710e-8,2.3518246837412464130146267342389618923960867132980457150801859866e-10,1.4253482943953479213573021321362032948518146706165425731946601796e-9,0
9.31322574615478515625e-10,4.7036493682201446647814017873977520876627973583167917849288281612e-8,4.7036493682201446647814017873977516817201710540350668630708731956e-8,4.7036493682201446647814017873977518846914842061759293239998506784e-10,2.8506965916754274557826832327512857801222862273716810195488748499e-9,0
1.86264514923095703125e-9,9.4072987393908966889390689969476570665401066422402654459981021482e-8,9.4072987393908966889390689969476440763761019362413657951115236374e-8,9.4072987393908966889390689969476505714581042892408156205548128928e-10,5.7013931948897813968859870790738685860388047237405451654258537454e-9,0
3.7252902984619140625e-9,1.8814597490584222850324577043544067905418793943944846551792990959e-7,1.8814597490584222850324577043543652220173013337017241391490662891e-7,1.8814597490584222850324577043543860062795903640481043971641826925e-9,1.1402786435935268999440896383490697365160617676491665871100614666e-8,0
7.450580596923828125e-9,3.7629195028378163869965932202125171384376324700166869189922293022e-7,3.7629195028378163869965932202111869456663024320110792863322656252e-7,3.7629195028378163869965932202118520420519674510138831026622474637e-9,2.2805573056493364936649029497800383895471331654097810191705378469e-8,0
1.490116119384765625e-8,7.5258390245595202653447200645935750296809373964151774080839239781e-7,7.5258390245595202653447200645510088619691220370188173742439342486e-7,7.5258390245595202653447200645722919458250297167169973911639291133e-9,4.5611146851478054545099863130229203728025258795548560132606863710e-8,0
2.98023223876953125e-8,1.5051678124654592285094231171307211163417621132266599697272024500e-6,1.5051678124654592285094231169945093858767263232860278567710036677e-6,1.5051678124654592285094231170626152511092442182563439132491030589e-8,9.1222296656921543143277393702700511017164449433338422176742812787e-8,0
5.9604644775390625e-8,3.0103356551451405899798119204977584146386378076854206688189902804e-6,3.0103356551451405899798119161389834373749717974053292659580381054e-6,3.0103356551451405899798119183183709260068048025453749673885141929e-8,1.8244460512970590542595055582685597357510991380301573755916901751e-7,0
1.1920928955078125e-7,6.0206714311471811613978652914990264566883648801135081545444515765e-6,6.0206714311471811613978651520182526317677058064581790090974216847e-6,6.0206714311471811613978652217586395442280353432858435818209366306e-8,3.6488925752287175082810883783792272777072791659500165525762116766e-7,0
2.384185791015625e-7,1.2041343345722053845335479539003790289819919137905275792521382711e-5,1.2041343345722053845335475075620656533166091849090365022005252423e-5,1.2041343345722053845335477307312223411493005493497820407263317567e-7,7.2977870409965256894114762936601786864889979017502795394332591141e-7,0
4.76837158203125e-7,2.4082688625155606555632298759790805234580694941760987222305785087e-5,2.4082688625155606555632155931634758000229271408930486750385050234e-5,2.4082688625155606555632227345712781617404983175345736986345417661e-7,1.4595581644154958665604372569063714205952358539074404338995158150e-6,0
9.5367431640625e-7,4.8165384985163070777658684269353258574819795479239345052813400080e-5,4.8165384985163070777654113775030653468118806691127840657874103835e-5,4.8165384985163070777656399022191956021469301085183592855343751958e-7,2.9191193537001903321029135489430250589407303584049561914614138364e-6,0
1.9073486328125e-6,9.6330800909780470003386186877838028011977684787383073755925047457e-5,9.6330800909780470003239931486452131512594215279625641237670329619e-5,9.6330800909780470003313059182145079762285950033504357496797688538e-7,5.8382508069126606616837897915737231668180811553610318549852293245e-6,0
3.814697265625e-6,1.9266172557775343814136616728742155547255252828051923205879613178e-4,1.9266172557775343813668602208700134759240945006828918457751308890e-4,1.9266172557775343813902609468721145153248098917440420831815461034e-6,1.1676550012158328163999806751175229354929294090124475507389765066e-5,0
7.62939453125e-6,3.8532394619127837690127978854590262308542077546125908663628061390e-4,3.8532394619127837675151689085499521687395843960430567430517628320e-4,3.8532394619127837682639833970044891997968960753278238047072844855e-6,2.3353293619919811109996329474840901298056893483336963105437405386e-5,0
1.52587890625e-5,7.7064987254965535513813295551316970426110282544008921615657956081e-4,7.7064987254965535034583214650956785791970817246461153851568078576e-4,7.7064987254965535274198255101136878109040549895235037733613017329e-6,4.6707361640421782540727836050279835128552525804824880687451714816e-5,0
3.0517578125e-5,1.5413076659598144781562458903413298867085936054303946853684682569e-3,1.5413076659598143248097825514303981305979897299526412791422715414e-3,1.5413076659598144014830142208858640086532916676915179822553698991e-5,9.3417821028536885865853794150436740452710834227905726746310076402e-5,0
6.103515625e-5,3.0826470168986568463951561368351762467666332315094567822327437752e-3,3.0826470168986519397667138117753673455600441215326747304205873446e-3,3.0826470168986543930809349743052717961633386765210657563266655599e-5,1.8684803421089810839147839208410284009569705789842776320595917228e-4,0
1.220703125e-4,6.1654207860117591865399052151175776567721754093386379407121070272e-3,6.1654207860116022037639757381299611558495783532449457611418019422e-3,6.1654207860116806951519404766237694063108768812917918509269544847e-5,3.7374564634364045304178385524685645406801770530296242324936397235e-4,0
2.44140625e-4,1.2331348679304463594308980607004574507707509692236982356119579108e-2,1.2331348679299442022564472626784394565008713314662005754812501822e-2,1.2331348679301952808436726616894484536358111503449494055466040465e-4,7.4768967886126696386823975816169326093569988658566290819045071161e-4,0
4.8828125e-4,2.4664726575727115336749093432078589450584352676117407604244277647e-2,2.4664726575566545135329228070889603374353351473794167681965376005e-2,2.4664726575646830236039160751484096412468852074955787643104826826e-4,1.4961734988596913661199017105177832065975819070379023337378046760e-3,0
9.765625e-4,4.9337576334433073811193655104695606012436644702388832087507533803e-2,4.9337576329302508411663498346619927021702163320618524327958493551e-2,4.9337576331867791111428576725657766517069404011503678207733013677e-4,2.9955283425902961100982515011843959747058377639805754853500097864e-3,0
0.001953125,9.8707696111267324711368238695089153188314950399850050475349682850e-2,9.8707695947580180022678388987499482572073148898635091789672994537e-2,9.8707696029423752367023313841294317880194049649242571132511338694e-4,6.0038204485391867773754955522516402842061149094458590468769127290e-3,0
0.0029296875,1.4811046141349787739893721633057067480705004460899921577673363477e-1,1.4811046017422030056907651824861164788781938038739625491626898988e-1,1.4811046079385908898400686728959116134743471249819773534650131232e-3,9.0249534919001252082275406483284071490546127710728980380993390941e-3,0
0.00390625,1.9754597559786130079097763134083306366799378237089730034247217843e-1,1.9754597039121174214090295623487489607715405652483104643661506997e-1,1.9754597299453652146594029378785397987257391944786417338954362420e-3,1.2059005302157810145537915095715996255474750749163194748622937502e-2,0
0.0048828125,2.4701434359726560843933707897866102555773445279462783731480038277e-1,2.4701432775552753512746585852264647831542698789984593655278992088e-1,2.4701433567639657178340146875065375193658072034723688693379515182e-3,1.5106054371957693005150014693855198561181866378638125497008702789e-2,0
0.005859375,2.9651567221791019488497834470212567400718301098064213974997984816e-1,2.9651563291707230643255352295734519485956274624522835545970095215e-1,2.9651565256749125065876593382973543443337287861293524760484040016e-3,1.8166179864961772451097645760571439491439918681761093003900414708e-2,0
0.0068359375,3.4605007043113213247679180160649050616798375846559524117287569034e-1,3.4604998574216488281708590524311657908794449500151113784635525384e-1,3.4605002808664850764693885342480354262796412673355318950961547209e-3,2.1239461623833612710554687666099926634012098608648365397252502525e-2,0
0.0078125,3.9561764966001522087932182143965628937695644946833964615859734067e-1,3.9561748504252664001019418655909246878986210018857262098155622991e-1,3.9561756735127093044475800399937437908340927482845613357007678529e-3,2.4325980178355625293386341212685470070731679977351605422506416438e-2,0
0.0087890625,4.4521852406079814475684765598240100539882775895736904009121294929e-1,4.4521822830974645724122921725733331978680547667134908367752096471e-1,4.4521837618527230099903843661986716259281661781435906188436695700e-3,2.7425816753681760682298292935389671332537335088595579944538652974e-2,0
0.009765625,4.9485281079911805155636832771817183649800324216124861188035128842e-1,4.9485231145519341077453205789938469654113920330180847179675156829e-1,4.9485256112715573116545019280877826651957122273152854183855142836e-3,3.0539053278728866609599490022689983859748956416369470756296672743e-2,0
0.0107421875,5.4452063032112580865649871144198563504636143671227918859560211849e-1,5.4451982855534860669995137352697758697487025501984315529177396614e-1,5.4452022943823720767822504248448161101061584586606117194368804232e-3,3.3665772394710082353377635340106619063240600367995945511614853121e-2,0
0.01171875,5.9422210661950913526684829603085383391031250921029856246351324061e-1,5.9422087160252781060013668179347012939984255980529107510847197679e-1,5.9422148911101847293349248891216198165507753450779481878599260870e-3,3.6806057463813753693393163267074398469013064330224670278394346772e-2,0
0.0126953125,6.4395736749445972734007595407958723800743017768854826353636959443e-1,6.4395553026096677786371363632488455708300788255383268437629889841e-1,6.4395644887771325260189479520223589754521903012119047395633424642e-3,3.9959992578031470395242828915334693260049154808027240811517996277e-2,0
0.013671875,6.9372654480962040150334715275009522947638610843287878331913715177e-1,6.9372389162824142154980687331629912390264471834643826734754781136e-1,6.9372521821893091152657701303319717668951541338965852533334248156e-3,4.3127662568138946976355778207707160427727819294361917617473529385e-2,0
0.0146484375,7.4352977474304817485087418386472229682284831606223485678866516140e-1,7.4352604000199517316447123043202509918749758936018844863955236824e-1,7.4352790737252167400767270714837369800517295271121165271410876482e-3,4.6309153012833587691158931019945573404299572106605909714283628321e-2,0
0.015625,7.9336719803322906970155873159422903192721504935795380617859161089e-1,7.9336205665194609393322805232492085940730308209988619404763785275e-1,7.9336462734258758181739339195957494566725906572892000011311473182e-3,4.9504550248032697803205074406276703826450939411093016416149540139e-2,0
0.0166015625,8.4323896022018028456274083870146700375652758931397308724015493819e-1,8.4323201959714647871243014597590742627224504610906107977640785526e-1,8.4323548990866338163758549233868721501438631771151708350828139673e-3,5.2713941376336424942997602262068139902941610467700162325340522170e-2,0
0.017578125,8.9314521188167520310714062213223437434930446675866082158801523375e-1,8.9313600338846786025573305037057338754616346126308762740650585496e-1,8.9314060763507153168143683625140388094773396401087422449726054435e-3,5.5937414276659636341309461847635985299182060156963940632695697659e-2,0
0.0185546875,9.4308610886462652062384317107308827335354834837668887291417659190e-1,9.4307407889628446693173715168214067563913405161730754917429296509e-1,9.4308009388045549377779016137761447449634119999699821104423477850e-3,5.9175057614037059644414396160541649533835942294224369037397643707e-2,0
0.01953125,9.9306181251166255090533488425482443264746778899891786376330153630e-1,9.9304631310332831107448270633548010386421467744258049653032097716e-1,9.9305406280749543098990879529515226825584123322074918014681125673e-3,6.2426960849606136531011761949277485616200363390539518426467038043e-2,0
0.0205078125,1.0430724898829315347390404224823451374790394843830700754518206789e0,1.0430527689026891869452785137446988990382000155000745559591984588e0,1.0430626293928103608421594681135220182586197499415723157055095688e-2,6.5693214250772159137627249682428092025995097058314597540874047045e-2,0
0.021484375,1.0931183139731685030367069504311344187806198337763872813993455631e0,1.0930935049009329359008221013669817373466802625391132989846800973e0,1.0931059094370507194687645258990580780636500481577502901920128302e-2,6.8973908901560379042473146890529689121284992894682081719781576956e-2,0
0.0224609375,1.1431994639240589522039601430524505888871169481289750129183865674e0,1.1431685752263113910077942001414224076763678413962160427415691978e0,1.1431840195751851716058771715969364982817423947625955278299778826e-2,7.2269136713159896945341090948146758067840431842417145785196504192e-2,0
0.0234375,1.1933161252319332657607163904318011652494170250379141754631246275e0,1.1932780293420374433251776956778139391629050187937683747406414836e0,1.1932970772869853545429470430548075522061610219158412751018830556e-2,7.5578990434664257906848996209562672791762007264894277447703219375e-2,0
0.0244140625,1.2434684899508254636931497898422813555208322756698838184444289892e0,1.2434219118645986767950595398832302468712189600053525302761990375e0,1.2434452009077120702441046648627558011960256178376181743603140134e-2,7.8903563664013791773585949176453772158680301766848541723986944295e-2,0
0.025390625,1.2936567568909294788561816870945189952185218215095739374317939891e0,1.2936002623870829976362259280893378398002500276242753130971672786e0,1.2936285096390062382462038075919284175093859245669246252644806338e-2,8.2242950859144850921209918447313655802591109168348172740490364808e-2,0
0.0263671875,1.3438811318124857473403418079108294403021689111026102914523641647e0,1.3438131153074896369085831031423952591681646868541346682108689421e0,1.3438471235599876921244624555266123497351667989783724798316165534e-2,8.5597247349351207405629896660551119842929620846500252486301301873e-2,0
0.02734375,1.3941418276151304565359554157808542644227465942618926528972690585e0,1.3940604996619988311845156815384155642282112117835472032938910360e0,1.3941011636385646438602355486596349143254789030227199280955800473e-2,8.8966549346862978738744560285236784426187969004200816149491102737e-2,0
0.0283203125,1.4444390645227393202153794531951789742367649704756511649970739465e0,1.4443424389631733857855295549787105160765270350297950168428125569e0,1.4443907517429563530004545040869447451566460027527230909199432517e-2,9.2350953958648555520893387672985498128164357941346064558713860354e-2,0
0.029296875,1.4947730702637972439293559095517050305390442140453946697579206234e0,1.4946589510430651976618880528648435490692966832423325435964843136e0,1.4947160106534312207956219812082742898041704486438636066772024685e-2,9.5750559198445104793625846890760023927223303706831944435787941326e-2,0
