# zero shifted mathieu eigen value precision_digits=64 n=0
# u:=q^2, m:=a, d:=0
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,-2.7105054312137610850025607903472058165416435745363401355507999866e-20,0,-2.7105054312137610850025607903472058165416435745363401355507999866e-20,0,0,0
1.08420217248550443400745280086994171142578125e-19,-5.4210108624275221699729791570391147090384701256700626449120830228e-20,0,-5.4210108624275221699729791570391147090384701256700626449120830228e-20,0,0,0
2.1684043449710088680149056017398834228515625e-19,-1.0842021724855044339817388619457041721902484622877867401319094988e-19,0,-1.0842021724855044339817388619457041721902484622877867401319094988e-19,0,0,0
4.336808689942017736029811203479766845703125e-19,-2.1684043449710088679120498460429332659145646453092404178637655718e-19,0,-2.1684043449710088679120498460429332659145646453092404178637655718e-19,0,0,0
8.67361737988403547205962240695953369140625e-19,-4.3368086899420177356183881806919662179961999505017093301363590379e-19,0,-4.3368086899420177356183881806919662179961999505017093301363590379e-19,0,0,0
1.73472347597680709441192448139190673828125e-18,-8.6736173798840354704139303158083311809070807561248185898722283859e-19,0,-8.6736173798840354704139303158083311809070807561248185898722283859e-19,0,0,0
3.4694469519536141888238489627838134765625e-18,-1.7347234759768070937536476449314257343444070657443124512125943052e-18,0,-1.7347234759768070937536476449314257343444070657443124512125943052e-18,0,0,0
6.938893903907228377647697925567626953125e-18,-3.4694469519536141861907416169418894629177263693323299237963074431e-18,0,-3.4694469519536141861907416169418894629177263693323299237963074431e-18,0,0,0
1.387778780781445675529539585113525390625e-17,-6.9388939039072283671152685421999309153666903281699605961335774029e-18,0,-6.9388939039072283671152685421999309153666903281699605961335774029e-18,0,0,0
2.77555756156289135105907917022705078125e-17,-1.3877787807814456713165678317664469889783040119404968782215584293e-17,0,-1.3877787807814456713165678317664469889783040119404968782215584293e-17,0,0,0
5.5511151231257827021181583404541015625e-17,-2.7755575615628913342071921568387372823162390931420873351824432799e-17,0,-2.7755575615628913342071921568387372823162390931420873351824432799e-17,0,0,0
1.1102230246251565404236316680908203125e-16,-5.5511151231257826347106102869008484279891407356091271855184867105e-17,0,-5.5511151231257826347106102869008484279891407356091271855184867105e-17,0,0,0
2.220446049250313080847263336181640625e-16,-1.1102230246251565134606124466695197476750037846762399763088248971e-16,0,-1.1102230246251565134606124466695197476750037846762399763088248971e-16,0,0,0
4.44089209850062616169452667236328125e-16,-2.2204460492503129729951864504964438775347950621651419423740907354e-16,0,-2.2204460492503129729951864504964438775347950621651419423740907354e-16,0,0,0
8.8817841970012523233890533447265625e-16,-4.4408920985006257302862191296225383548174196363335315918442832256e-16,0,-4.4408920985006257302862191296225383548174196363335315918442832256e-16,0,0,0
1.7763568394002504646778106689453125e-15,-8.8817841970012505977558231737639436766955936465819573499619529576e-16,0,-8.8817841970012505977558231737639436766955936465819573499619529576e-16,0,0,0
3.552713678800500929355621337890625e-15,-1.7763568394002497744245186005605471766189695394136403721349698999e-15,0,-1.7763568394002497744245186005605471766189695394136403721349698999e-15,0,0,0
7.10542735760100185871124267578125e-15,-3.5527136788004981683424530643538213540017348004229032830587191085e-15,0,-3.5527136788004981683424530643538213540017348004229032830587191085e-15,0,0,0
1.42108547152020037174224853515625e-14,-7.1054273576009908146585695816520965962137922881820648854630932397e-15,0,-7.1054273576009908146585695816520965962137922881820648854630932397e-15,0,0,0
2.8421709430404007434844970703125e-14,-1.4210854715201959541211792975190375826509992954151351920925298507e-14,0,-1.4210854715201959541211792975190375826509992954151351920925298507e-14,0,0,0
5.684341886080801486968994140625e-14,-2.8421709430403830730002201198792418839278547979981800368469395034e-14,0,-2.8421709430403830730002201198792418839278547979981800368469395034e-14,0,0,0
1.136868377216160297393798828125e-13,-5.6843418860807308050318863398166999623022573258804801394331580552e-14,0,-5.6843418860807308050318863398166999623022573258804801394331580552e-14,0,0,0
2.27373675443232059478759765625e-13,-1.1368683772161320246189557085414659261935369625610334025314529065e-13,0,-1.1368683772161320246189557085414659261935369625610334025314529065e-13,0,0,0
4.5474735088646411895751953125e-13,-2.2737367544322075036882251838341512349546365094929981094221034526e-13,0,-2.2737367544322075036882251838341512349546365094929981094221034526e-13,0,0,0
9.094947017729282379150390625e-13,-4.5474735088641888251777054701829051812531177372130504447386557681e-13,0,-4.5474735088641888251777054701829051812531177372130504447386557681e-13,0,0,0
1.818989403545856475830078125e-12,-9.0949470177274729215604316345020226563396433467830151258356437400e-13,0,-9.0949470177274729215604316345020226563396433467830151258356437400e-13,0,0,0
3.63797880709171295166015625e-12,-1.8189894035451326927940948318171306073585533434618622729274256426e-12,0,-1.8189894035451326927940948318171306073585533434618622729274256426e-12,0,0,0
7.2759576141834259033203125e-12,-3.6379788070888178195162255013990947841911107943086813641667541614e-12,0,-3.6379788070888178195162255013990947841911107943086813641667541614e-12,0,0,0
1.4551915228366851806640625e-11,-7.2759576141718453747446088986409579136248926607289041532481142452e-12,0,-7.2759576141718453747446088986409579136248926607289041532481142452e-12,0,0,0
2.910383045673370361328125e-11,-1.4551915228320529692337965738920460890267488435821395241555789398e-11,0,-1.4551915228320529692337965738920460890267488435821395241555789398e-11,0,0,0
5.82076609134674072265625e-11,-2.9103830456548415156071854110534861781362447144432460008284901428e-11,0,-2.9103830456548415156071854110534861781362447144432460008284901428e-11,0,0,0
1.16415321826934814453125e-10,-5.8207660912726253397734845680963342234176160990533356078123957887e-11,0,-5.8207660912726253397734845680963342234176160990533356078123957887e-11,0,0,0
2.3283064365386962890625e-10,-1.1641532182397019913789381663444051934869869139359594364990020918e-10,0,-1.1641532182397019913789381663444051934869869139359594364990020918e-10,0,0,0
4.656612873077392578125e-10,-2.3283064364201116764596073782239511336568471096194975172555676227e-10,0,-2.3283064364201116764596073782239511336568471096194975172555676227e-10,0,0,0
9.31322574615478515625e-10,-4.6566128726030541277642672156561806402913068980419583205017493138e-10,0,-4.6566128726030541277642672156561806402913068980419583205017493138e-10,0,0,0
1.86264514923095703125e-9,-9.3132257442574313552137704845434630544469334478110281542230400157e-10,0,-9.3132257442574313552137704845434630544469334478110281542230400157e-10,0,0,0
3.7252902984619140625e-9,-1.8626451484720155111608694910895482534344485009279385001169890171e-9,0,-1.8626451484720155111608694910895482534344485009279385001169890171e-9,0,0,0
7.450580596923828125e-9,-3.7252902954261479847463683383302274683557571749091492990293706248e-9,0,-3.7252902954261479847463683383302274683557571749091492990293706248e-9,0,0,0
1.490116119384765625e-8,-7.4505805847807638348085962778128690167307742416219754348546488117e-9,0,-7.4505805847807638348085962778128690167307742416219754348546488117e-9,0,0,0
2.98023223876953125e-8,-1.4901161145275399255819367430638094416107056476149152392273599301e-8,0,-1.4901161145275399255819367430638094416107056476149152392273599301e-8,0,0,0
5.9604644775390625e-8,-2.9802322193406285855957311052860738930161447273693815075642540519e-8,0,-2.9802322193406285855957311052860738930161447273693815075642540519e-8,0,0,0
1.1920928955078125e-7,-5.9604643998234529085267699257365796721042299330899925972212132373e-8,0,-5.9604643998234529085267699257365796721042299330899925972212132373e-8,0,0,0
2.384185791015625e-7,-1.1920928644215695163257402785243934704374360942311307019394541745e-7,0,-1.1920928644215695163257402785243934704374360942311307019394541745e-7,0,0,0
4.76837158203125e-7,-2.3841856666706598886225140529260456371677749780566875383174071732e-7,0,-2.3841856666706598886225140529260456371677749780566875383174071732e-7,0,0,0
9.5367431640625e-7,-4.7683710846514441410351912932317722498214923839664902649464439623e-7,0,-4.7683710846514441410351912932317722498214923839664902649464439623e-7,0,0,0
1.9073486328125e-6,-9.5367411745437132563212310572648788276878216316393346543353342883e-7,0,-9.5367411745437132563212310572648788276878216316393346543353342883e-7,0,0,0
3.814697265625e-6,-1.9073478370053346559838818144671797739497081250194818107430345785e-6,0,-1.9073478370053346559838818144671797739497081250194818107430345785e-6,0,0,0
7.62939453125e-6,-3.8146940823991334469549193423074038212336733944869605737520495553e-6,0,-3.8146940823991334469549193423074038212336733944869605737520495553e-6,0,0,0
1.52587890625e-5,-7.6293817983688922979955654821025066894931245827187411334072188131e-6,0,-7.6293817983688922979955654821025066894931245827187411334072188131e-6,0,0,0
3.0517578125e-5,-1.5258738131154436089731636325156086395570068180044333526294830658e-5,0,-1.5258738131154436089731636325156086395570068180044333526294830658e-5,0,0,0
6.103515625e-5,-3.0517374401048660602725733725911386798770251498951024154338493394e-5,0,-3.0517374401048660602725733725911386798770251498951024154338493394e-5,0,0,0
1.220703125e-4,-6.1034341365641669360655320349586090658388819171570427851116439203e-5,0,-6.1034341365641669360655320349586090658388819171570427851116439203e-5,0,0,0
2.44140625e-4,-1.2206705305413804536609286705105005814407131293843344612310384637e-4,0,-1.2206705305413804536609286705105005814407131293843344612310384637e-4,0,0,0
4.8828125e-4,-2.4412758794904557280041023198679674699222609534517649313476024878e-4,0,-2.4412758794904557280041023198679674699222609534517649313476024878e-4,0,0,0
9.765625e-4,-4.8822910765488893266573774630420142359185569122146944627011559991e-4,0,-4.8822910765488893266573774630420142359185569122146944627011559991e-4,0,0,0
0.001953125,-9.7635397746937202311061511615497365489642657246086005033669543172e-4,0,-9.7635397746937202311061511615497365489642657246086005033669543172e-4,0,0,0
0.0029296875,-1.4643746796587102411243637447940531981893414529933325738741866925e-3,0,-1.4643746796587102411243637447940531981893414529933325738741866925e-3,0,0,0
0.00390625,-1.9522912843589801833102019162724211386042769986990052504496436180e-3,0,-1.9522912843589801833102019162724211386042769986990052504496436180e-3,0,0,0
0.0048828125,-2.4401038616271991758635065074923140395886263420929654751095298210e-3,0,-2.4401038616271991758635065074923140395886263420929654751095298210e-3,0,0,0
0.005859375,-2.9278124814414501232430981424989853200215001216593241701685635315e-3,0,-2.9278124814414501232430981424989853200215001216593241701685635315e-3,0,0,0
0.0068359375,-3.4154172137010061033658102509629981705282688499188602113823534134e-3,0,-3.4154172137010061033658102509629981705282688499188602113823534134e-3,0,0,0
0.0078125,-3.9029181282264547099531635131372537771889155495965767408286230570e-3,0,-3.9029181282264547099531635131372537771889155495965767408286230570e-3,0,0,0
0.0087890625,-4.3903152947598221426571242157896214269678028717827162906161471669e-3,0,-4.3903152947598221426571242157896214269678028717827162906161471669e-3,0,0,0
0.009765625,-4.8776087829646970455900883157417336995885068749552950813902726765e-3,0,-4.8776087829646970455900883157417336995885068749552950813902726765e-3,0,0,0
0.0107421875,-5.3647986624263540948824024858295881689201333121597986648725189510e-3,0,-5.3647986624263540948824024858295881689201333121597986648725189510e-3,0,0,0
0.01171875,-5.8518850026518773358889090785864736977208151199033583806217415662e-3,0,-5.8518850026518773358889090785864736977208151199033583806217415662e-3,0,0,0
0.0126953125,-6.3388678730702832706641837620794180224850388655330111259769254280e-3,0,-6.3388678730702832706641837620794180224850388655330111259769254280e-3,0,0,0
0.013671875,-6.8257473430326436963243225365539441157714042183758660782757603848e-3,0,-6.8257473430326436963243225365539441157714042183758660782757603848e-3,0,0,0
0.0146484375,-7.3125234818122082949113289064061652663088089765400070301671177696e-3,0,-7.3125234818122082949113289064061652663088089765400070301671177696e-3,0,0,0
0.015625,-7.7991963586045269753743521361540366872992172859446180739024147559e-3,0,-7.7991963586045269753743521361540366872992172859446180739024147559e-3,0,0,0
0.0166015625,-8.2857660425275719682802337382684902417886814635994258564889098834e-3,0,-8.2857660425275719682802337382684902417886814635994258564889098834e-3,0,0,0
0.017578125,-8.7722326026218596738640316017969956947213177678164434670843987680e-3,0,-8.7722326026218596738640316017969956947213177678164434670843987680e-3,0,0,0
0.0185546875,-9.2585961078505722640284094506123478747108027275407088586006683074e-3,0,-9.2585961078505722640284094506123478747108027275407088586006683074e-3,0,0,0
0.01953125,-9.7448566270996790388990035958919840884899505281280018620456322131e-3,0,-9.7448566270996790388990035958919840884899505281280018620456322131e-3,0,0,0
0.0205078125,-1.0231014229178057538541109196219515781582939838145858511938799923e-2,0,-1.0231014229178057538541109196219515781582939838145858511938799923e-2,0,0,0
0.021484375,-1.0717068982817614410441264437739393887762116706872521524479994673e-2,0,-1.0717068982817614410441264437739393887762116706872521524479994673e-2,0,0,0
0.0224609375,-1.1203020956673406033355553173423596975053682546914946550876663807e-2,0,-1.1203020956673406033355553173423596975053682546914946550876663807e-2,0,0,0
0.0234375,-1.1688870219323758898124694592158255171289555774507392341937083062e-2,0,-1.1688870219323758898124694592158255171289555774507392341937083062e-2,0,0,0
0.0244140625,-1.2174616839270389746054242402556509120080938834339471581148384321e-2,0,-1.2174616839270389746054242402556509120080938834339471581148384321e-2,0,0,0
0.025390625,-1.2660260884938525465456475790775497196101968251532004406969835993e-2,0,-1.2660260884938525465456475790775497196101968251532004406969835993e-2,0,0,0
0.0263671875,-1.3145802424677022746948830023879099615571280784448381199556959010e-2,0,-1.3145802424677022746948830023879099615571280784448381199556959010e-2,0,0,0
0.02734375,-1.3631241526758487498101985998257520607921272019710919372766907558e-2,0,-1.3631241526758487498101985998257520607921272019710919372766907558e-2,0,0,0
0.0283203125,-1.4116578259379394018029015254197733005652464417179644047172280370e-2,0,-1.4116578259379394018029015254197733005652464417179644047172280370e-2,0,0,0
0.029296875,-1.4601812690660203932505259970896772992906788619759047593876568474e-2,0,-1.4601812690660203932505259970896772992906788619759047593876568474e-2,0,0,0
0.0302734375,-1.5086944888645484890206916199117702273907194098279583568213228583e-2,0,-1.5086944888645484890206916199117702273907194098279583568213228583e-2,0,0,0
0.03125,-1.5571974921304029020654583059493475612995205481608928896275292330e-2,0,-1.5571974921304029020654583059493475612995205481608928896275292330e-2,0,0,0
0.0322265625,-1.6056902856528971154446340811467132598941413192249185985644107779e-2,0,-1.6056902856528971154446340811467132598941413192249185985644107779e-2,0,0,0
0.033203125,-1.6541728762137906806363226559389853795764237460434127384123972219e-2,0,-1.6541728762137906806363226559389853795764237460434127384123972219e-2,0,0,0
0.0341796875,-1.7026452705873009921928287886845243885762366273348394084433576157e-2,0,-1.7026452705873009921928287886845243885762366273348394084433576157e-2,0,0,0
0.03515625,-1.7511074755401150387998711876383640815773926063570557503677852448e-2,0,-1.7511074755401150387998711876383640815773926063570557503677852448e-2,0,0,0
0.0361328125,-1.7995594978314011307968849758179939025135598256255334150633280222e-2,0,-1.7995594978314011307968849758179939025135598256255334150633280222e-2,0,0,0
0.037109375,-1.8480013442128206042160285816408297087823880748045618201935247792e-2,0,-1.8480013442128206042160285816408297087823880748045618201935247792e-2,0,0,0
0.0380859375,-1.8964330214285395013973433145182996011797533722646760679578301708e-2,0,-1.8964330214285395013973433145182996011797533722646760679578301708e-2,0,0,0
0.0390625,-1.9448545362152402282373478365661904700431864828525079828478193310e-2,0,-1.9448545362152402282373478365661904700431864828525079828478193310e-2,0,0,0
0.0400390625,-1.9932658953021331881281842471351817038775417695683250943645352380e-2,0,-1.9932658953021331881281842471351817038775417695683250943645352380e-2,0,0,0
0.041015625,-2.0416671054109683926442675538886301274461589532133548026716935503e-2,0,-2.0416671054109683926442675538886301274461589532133548026716935503e-2,0,0,0
0.0419921875,-2.0900581732560470490332259105747811262247232324071428102473290372e-2,0,-2.0900581732560470490332259105747811262247232324071428102473290372e-2,0,0,0
0.04296875,-2.1384391055442331245677551553845617855617968992460616323195789687e-2,0,-2.1384391055442331245677551553845617855617968992460616323195789687e-2,0,0,0
0.0439453125,-2.1868099089749648878148478827895987952041018577788557907765922400e-2,0,-2.1868099089749648878148478827895987952041018577788557907765922400e-2,0,0,0
0.044921875,-2.2351705902402664268786945239624315670071110333324289884282425705e-2,0,-2.2351705902402664268786945239624315670071110333324289884282425705e-2,0,0,0
0.0458984375,-2.2835211560247591446733916942450523694614526624620780644329722837e-2,0,-2.2835211560247591446733916942450523694614526624620780644329722837e-2,0,0,0
0.046875,-2.3318616130056732312814313886145110522926017218197582905415284049e-2,0,-2.3318616130056732312814313886145110522926017218197582905415284049e-2,0,0,0
0.0478515625,-2.3801919678528591134537834656655606611658120637902486792420087617e-2,0,-2.3801919678528591134537834656655606611658120637902486792420087617e-2,0,0,0
