# zero shifted mathieu eigen value precision_digits=64 n=49
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,6.5106351751527171320591745550701455108067654088717376024771261753e-17,6.5106351751527171320591745550701455108067654088717376024771261753e-17,2.7116348084767668188501351749563288258253916738324604758338717931e-20,6.9175498735997619552750043552333317661616040552618717299421011304e-19,0
1.08420217248550443400745280086994171142578125e-19,1.3021270350305434264339619232972580276646599350225231478714426119e-16,1.3021270350305434264339619232972580276646599350225231478714426119e-16,5.4232696169535336377924278354737943676162429613599464717677743104e-20,1.3835099747199523915709370996918575190399327625644444573317043108e-18,0
2.1684043449710088680149056017398834228515625e-19,2.6042540700610868529564318957274317573555888816072799465341526633e-16,2.6042540700610868529564318957274317573555888816072799465341526633e-16,1.0846539233907067275953485613192135599148641739305622434544575857e-19,2.7670199494399047852056191139644797029709615792698166098581755562e-18,0
4.336808689942017736029811203479766845703125e-19,5.2085081401221737062668959879865263229205865980197436265819896770e-16,5.2085081401221737062668959879865263229205865980197436265819896770e-16,2.1693078467814134553381490995362458654396445639399182118209036555e-19,5.5340398988798095786662178862520180787914933598445220192627278306e-18,0
8.67361737988403547205962240695953369140625e-19,1.0417016280244347413949920762099703879513470843710215230824131681e-15,1.0417016280244347413949920762099703879513470843710215230824131681e-15,4.3386156935628269112661061066637667136665851077510267516968478473e-19,1.1068079797759619190352354405796270955262755402838023709957661800e-17,0
1.73472347597680709441192448139190673828125e-18,2.0834032560488694833564356668706012700393430745703286734196163055e-15,2.0834032560488694833564356668706012700393430745703286734196163055e-15,8.6772313871256538248914438436926333612634030594349382483116047709e-19,2.2136159595519238512784383344761481951496488561707367061349381134e-17,0
3.4694469519536141888238489627838134765625e-18,4.1668065120977389689786773915438445219671205465337553662865783521e-15,4.1668065120977389689786773915438445219671205465337553662865783521e-15,1.7354462774251307659219814208845666480496128890186403024933687431e-18,4.4272319191038477553887464822198730868892112335023303049783077767e-17,0
6.938893903907228377647697925567626953125e-18,8.3336130241954779470205790142982570142226888752795472282256835152e-15,8.3336130241954779470205790142982570142226888752795472282256835152e-15,3.4708925548502615356187334503532932170856680030318813945129877198e-18,8.8544638382076957221049722175100584017502559016348528149987645204e-17,0
1.387778780781445675529539585113525390625e-17,1.6667226048390955930294054953438786251476850420524401132969135953e-14,1.6667226048390955930294054953438786251476850420524401132969135953e-14,6.9417851097005230863365493350432262605068098377860896014032219712e-18,1.7708927676415392289519861447301409248285280341686709045912778660e-16,0
