# zero shifted mathieu eigen value precision_digits=64 n=35
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,3.3230818731332926701596469317672442574412638831198401293435879271e-17,3.3230818731332926701596469317672442574412638831198401293435879271e-17,2.7127198964353409552323648422589749040336848025468082688519085119e-20,5.0226319160919864717360032395967642013368354868097508247113256763e-19,0
1.08420217248550443400745280086994171142578125e-19,6.6461637462665853404325670599715249026998124878420538893957596092e-17,6.6461637462665853404325670599715249026998124878420538893957596092e-17,5.4254397928706819105571975999767550226120918268098399097108241707e-20,1.0045263832183972946273148388019175732083805413562737377809179372e-18,0
2.1684043449710088680149056017398834228515625e-19,1.3292327492533170681318226905691195356735957267829811553381120152e-16,1.3292327492533170681318226905691195356735957267829811553381120152e-16,1.0850879585741363821484266861788730903457924300269233921127445022e-19,2.0090527664367945903750864411340940788753486244388281858743942049e-18,0
4.336808689942017736029811203479766845703125e-19,2.6584654985066341364448824954374972919354790950132112219428426532e-16,2.6584654985066341364448824954374972919354790950132112219428426532e-16,2.1701759171482727644448020370918345240289625265413969158717082884e-19,4.0181055328735891852319999363892238931413175417746705713652734076e-18,0
8.67361737988403547205962240695953369140625e-19,5.3169309970132682736147134480720274666541465525271573008234340926e-16,5.3169309970132682736147134480720274666541465525271573008234340926e-16,4.3403518342965455294813987331200224217584869816548222863864768103e-19,8.0362110657471783883913080892625907722952772630725289153692953327e-18,0
1.73472347597680709441192448139190673828125e-18,1.0633861994026536550129220724932186467881348928751167731168830477e-15,1.0633861994026536550129220724932186467881348928751167731168830477e-15,8.6807036685930910613299761019854583411276317785723818213623105937e-19,1.6072422131494356848491849044461753844242411307718858430560774863e-17,0
3.4694469519536141888238489627838134765625e-18,2.1267723988053073111857616765016899101577340141841057703405611941e-15,2.1267723988053073111857616765016899101577340141841057703405611941e-15,1.7361407337186182132128666746952570695165175625992700166045397503e-18,3.2144844262988713983820629552669799731902554249581342788703358177e-17,0
6.938893903907228377647697925567626953125e-18,4.2535447976106146270111934790643903086592601337447483895921676582e-15,4.2535447976106146270111934790643903086592601337447483895921676582e-15,3.4722814674372364302132191665831757621708245989753048078303409455e-18,6.4289688525977429114988984960324790395958471098525016780567333605e-17,0
1.387778780781445675529539585113525390625e-17,8.5070895952212292725810674623728227468371702221240305802959701278e-15,8.5070895952212292725810674623728227468371702221240305802959701278e-15,6.9445629348744728755763816019369981606834042629583923104456899002e-18,1.2857937705195486281936887334059052658838988109680900658026516684e-16,0
2.77555756156289135105907917022705078125e-17,1.7014179190442458619396856941721815420896792527813332178322665030e-14,1.7014179190442458619396856941721815420896792527813332178322665030e-14,1.3889125869748945811752536278956584017058606145153740553732787780e-17,2.5715875410390974399630136036094629290554742581124354311009198550e-16,0
5.5511151231257827021181583404541015625e-17,3.4028358380884917535732601951348321823866211510105548046554604187e-14,3.4028358380884917535732601951348321823866211510105548046554604187e-14,2.7778251739497891865904164858243528019482621640902488201269064643e-17,5.1431750820781956142285717544096519706917277024350554454091433681e-16,0
1.1102230246251565404236316680908203125e-16,6.8056716761769836259220756174315497761485473799880437608043557898e-14,6.8056716761769836259220756174315497761485473799880437608043557898e-14,5.5556503478995784701404698917808569601212631673371785802484537059e-17,1.0286350164156394165667321697583140579147153282040033991552847319e-15,0
2.220446049250313080847263336181640625e-16,1.3611343352353967726946372143510713346168351041265125217270258254e-13,1.3611343352353967726946372143510713346168351041265125217270258254e-13,1.1111300695799157328119487464090378241770082482665408340628782248e-16,2.0572700328312800080175356150229085208873747135999281506993031507e-15,0
