# zero shifted mathieu eigen value precision_digits=64 n=28
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.1277502251955626226075401302770459999595461040614544015241699545e-17,2.1277502251955626226075401302770459999595461040614544015241699545e-17,2.7139671239739319165912501661697015305606455408947122468420535134e-20,4.0761498566964801208143401058273808518419396201965536112823010569e-19,0
1.08420217248550443400745280086994171142578125e-19,4.2555004503911252452878558673948066526032553296204038200599408433e-17,4.2555004503911252452878558673948066526032553296204038200599408433e-17,5.4279342479478638332753263614729676691368052673729640561989041369e-20,8.1522997133929602435211446115980725512499143986509640505614739238e-19,0
2.1684043449710088680149056017398834228515625e-19,8.5110009007822504908668141621524719159866537595779218501958280479e-17,8.5110009007822504908668141621524719159866537595779218501958280479e-17,1.0855868495895727666921956839480193770391139999461635013004882714e-19,1.6304599426785920494612146822969388496771589102463647795705635105e-18,0
4.336808689942017736029811203479766845703125e-19,1.7022001801564500982898038033756378275441804835281373677105782653e-16,1.7022001801564500982898038033756378275441804835281373677105782653e-16,2.1711736991791455335329130145097421269696179636838486833043090119e-19,3.2609198853571841019503724045031750602691176802616513464384633949e-18,0
8.67361737988403547205962240695953369140625e-19,3.4044003603129001970453714905318494327540998253281452355134802334e-16,3.4044003603129001970453714905318494327540998253281452355134802334e-16,4.3423473983582910676599126154742977458598212057756954534610717263e-19,6.5218397707143682160125169686435395898462007012328611719899873485e-18,0
1.73472347597680709441192448139190673828125e-18,6.8088007206258003959537985161859939783978745383170405511040429635e-16,6.8088007206258003959537985161859939783978745383170405511040429635e-16,8.6846947967165821376961715767678494622421869111186741723265854126e-19,1.3043679541428736480472122575835837262114389978374927767175910216e-17,0
3.4694469519536141888238489627838134765625e-18,1.3617601441251600799359819172861168426168204263863226131449166117e-15,1.3617601441251600799359819172861168426168204263863226131449166117e-15,1.7369389593433164284897728536812714829296178907988808841134140456e-18,2.6087359082857473154732599705866708495437751964954463158748673159e-17,0
6.938893903907228377647697925567626953125e-18,2.7235202882503201628528526907679058872336274369332191191651834184e-15,2.7235202882503201628528526907679058872336274369332191191651834184e-15,3.4738779186866328607816998606733493459612594858842080601596727276e-18,5.2174718165714947084618617628513566007879533599269866310606672652e-17,0
1.387778780781445675529539585113525390625e-17,5.4470405765006403376292608063185006964752372846600626837865998625e-15,5.4470405765006403376292608063185006964752372846600626837865998625e-15,6.9477558373732657367720163345899243577490271488011003619727039063e-18,1.0434943633142989726985090812414783314112031896832712123969845703e-16,0
2.77555756156289135105907917022705078125e-17,1.0894081153001280722952743311767757993046692805705283333412586503e-14,1.0894081153001280722952743311767757993046692805705283333412586503e-14,1.3895511674746531534378499122152752542151393884828167517107890948e-17,2.0869887266285980694215650771677931124244670975460966903167954061e-16,0
5.5511151231257827021181583404541015625e-17,2.1788162306002561636682373420058549682992567302636947080311104877e-14,2.1788162306002561636682373420058549682992567302636947080311104877e-14,2.7791023349493063312094864056197129697694601151322636582029470507e-17,4.1739774532571966349413178130749992599580622469239750745858268115e-16,0
1.1102230246251565404236316680908203125e-16,4.3576324612005124036472294026209292525696331335672877463796973031e-14,4.3576324612005124036472294026209292525696331335672877463796973031e-14,5.5582046698986127597541191359960832303184096091419486560965526826e-17,8.3479549065143952542753862611081885539597181342291118293649501854e-16,0
2.220446049250313080847263336181640625e-16,8.7152649224010251125374776796787824667153209317008953305404609019e-14,8.7152649224010251125374776796787824667153209317008953305404609019e-14,1.1116409339797225908848823571018855187136888943496039962424057273e-16,1.6695909813028798446121775062053440392950462296743435206528389457e-15,0
4.44089209850062616169452667236328125e-16,1.7430529844802051446047030857105634361267468301112197298315792603e-13,1.7430529844802051446047030857105634361267468301112197298315792603e-13,2.2232818679594453375059988338144941787330954465704333288668102810e-16,3.3391819626057628642527560283489559116878240477964804691660914392e-15,0
8.8817841970012523233890533447265625e-16,3.4861059689604107775982363705206535086143104591688081898797001228e-13,3.4861059689604107775982363705206535086143104591688081898797001228e-13,4.4465637359188912979569341460722621283345796673071533034179848505e-16,6.6783639252115384286191161204785233084491439260579162736345167086e-15,0
1.7763568394002504646778106689453125e-15,6.9722119379208235087517935374418044844805779099184078461520665396e-13,6.9722119379208235087517935374418044844805779099184078461520665396e-13,8.8931274718377850876936142059206689853068595789775610282551869128e-16,1.3356727850423127657692648496299813778652827941031685342288420211e-14,0
3.552713678800500929355621337890625e-15,1.3944423875841654831724870260504726212438502230885201009219271400e-12,1.3944423875841654831724870260504726212438502230885201009219271400e-12,1.7786254943675580142506212066970314046477681416945409450534784948e-15,2.6713455700846458517202962015733265976008285632827488902057686304e-14,0
7.10542735760100185871124267578125e-15,2.7888847751683340920334873263646940394542538917568692290987780194e-12,2.7888847751683340920334873263646940394542538917568692290987780194e-12,3.5572509887351200153488358754651709686916503721388638126259923717e-15,5.3426911401693729841676584138101643800303089567956393488161163866e-14,0
1.42108547152020037174224853515625e-14,5.5777695503366806868210277499067984633796426212016432017834412786e-12,5.5777695503366806868210277499067984633796426212016432017834412786e-12,7.1145019774702559780880455993709164073719931392878102063564302023e-15,1.0685382280339071091243580881554820038156415295410657659597552313e-13,0
2.8421709430404007434844970703125e-14,1.1155539100673411384658267889502560037483225133460245346287182489e-11,1.1155539100673411384658267889502560037483225133460245346287182489e-11,1.4229003954940575745737586593753265353932685119209496615162222563e-14,2.1370764560679442674120218069091177498951790549335068089511969264e-13,0
5.684341886080801486968994140625e-14,2.2311078201347022813381385345595545100577927711297140523652588136e-11,2.2311078201347022813381385345595545100577927711297140523652588136e-11,2.8458007909881406649721154777545338138492254733797373116903811398e-14,4.2741529121364087314772662084057083170605583487346822823427726888e-13,0
1.136868377216160297393798828125e-13,4.4622156402694845803022169020229370965335725164588903260190734567e-11,4.4622156402694845803022169020229370965335725164588903260190734567e-11,5.6916015819763833932426235995190524190479241281363397015549406336e-14,8.5483058242748982495674233727201706890788462642082712709224026197e-13,0
2.27373675443232059478759765625e-13,8.9244312805392892311081931858024510281394079785820689666664741133e-11,8.9244312805392892311081931858024510281394079785820689666664741133e-11,1.1383203163953175039678817839033738556300265278803659396258257798e-13,1.7096611648558119645586415189546259887564016766653677062204453043e-12,0
4.5474735088646411895751953125e-13,1.7848862561079858744231424299761325631980741367169287482986027394e-10,1.7848862561079858744231424299761325631980741367169287482986027394e-10,2.2766406327907983092131918749695568408138700723430213626257688002e-13,3.4193223297149531876979141119283412170316211554722718375666147851e-12,0
9.094947017729282379150390625e-13,3.5697725122164838616523003521189275453437825175811411818978297530e-10,3.5697725122164838616523003521189275453437825175811411818978297530e-10,4.5532812655822498235360973879067953384487021907922719156860073380e-13,6.8386446594432234097183820909468141437242316515696734731861040383e-12,0
1.818989403545856475830078125e-12,7.1395450244350161745286652401372486811980575051970761960737141462e-10,7.1395450244350161745286652401372486811980575051970761960737141462e-10,9.1065625311671124675110526022158784198954815117309645358083088599e-13,1.3677289318939714956727216218364354187344778163220902826495474081e-11,0
3.63797880709171295166015625e-12,1.4279090048878226153953609161734023128358414475108934238648007437e-9,1.4279090048878226153953609161734023128358414475108934238648007437e-9,1.8213125062344676216777562706293396847395936830496089590112254385e-12,2.7354578638092502462618133127493221241359474950468331450715336295e-11,0
