# zero shifted mathieu eigen value precision_digits=64 n=12
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,3.9304224210943041860104271481286600110973666471558093303248314647e-18,3.9304224210943041860104271481286600110973666471558093303248314647e-18,2.7294600146488223513961299639782361188176157271915342571700218505e-20,1.9239830033328761751842644664446538295056216483312652728674839826e-19,0
1.08420217248550443400745280086994171142578125e-19,7.8608448421886083721610997537597060135918474372521760718523226187e-18,7.8608448421886083721610997537597060135918474372521760718523226187e-18,5.4589200292976447028896526067775736205498940536473444943418907074e-20,3.8479660066657523508654311614929832750818725883353113260391883562e-19,0
2.1684043449710088680149056017398834228515625e-19,1.5721689684377216744883181337528955992864058915662591914241374266e-17,1.5721689684377216744883181337528955992864058915662591914241374266e-17,1.0917840058595289406168875928839552772822263135876799940445398796e-19,7.6959320133315047037184712374006690151342815751964390241492966325e-19,0
4.336808689942017736029811203479766845703125e-19,3.1443379368754433492010289995096087849184833751126223916865209485e-17,3.1443379368754433492010289995096087849184833751126223916865209485e-17,2.1835680117190578813896034718816727673045023438282099942267506587e-19,1.5391864026663009415387378132460147895654862599173689547847130272e-18,0
8.67361737988403547205962240695953369140625e-19,6.2886758737508866992996289270344879158078609222801256243973784177e-17,6.2886758737508866992996289270344879158078609222801256243973784177e-17,4.3671360234381157634025200882183943859776811960278650169426239012e-19,3.0783728053326018862576498895555535296888153830890993254928074861e-18,0
1.73472347597680709441192448139190673828125e-18,1.2577351747501773402189541566130057220204960965855493069189580349e-16,1.2577351747501773402189541566130057220204960965855493069189580349e-16,8.7342720468762315292982927542569841806978895596218701869372085755e-19,6.1567456106652037852359968313652028968355868891319389569841660084e-18,0
3.4694469519536141888238489627838134765625e-18,2.5154703495003546818740217980504440032412177881497701245164839193e-16,2.5154703495003546818740217980504440032412177881497701245164839193e-16,1.7468544093752463068569595819794750022508456862151181420253360551e-18,1.2313491221330407621354781871746789425315675629569198091975415100e-17,0
6.938893903907228377647697925567626953125e-18,5.0309406990007093694924975353986182733995775278988248316348507868e-16,5.0309406990007093694924975353986182733995775278988248316348507868e-16,3.4937088187504926177031232884712626898608177277075172441908686019e-18,2.4626982442660815446240716579559115631710777540282577577245017444e-17,0
1.387778780781445675529539585113525390625e-17,1.0061881398001418761962810827988157855397639435671580788338189707e-15,1.0061881398001418761962810827988157855397639435671580788338189707e-15,6.9874176375009852513630630749917762884705829414385977696792984076e-18,4.9253964885321631706606044503380396423750611212525550964398797546e-17,0
2.77555756156289135105907917022705078125e-17,2.0123762796002837615836884684740002872628548978653300043199005740e-15,2.0123762796002837615836884684740002872628548978653300043199005740e-15,1.3974835275001970566553392142180557550436492346287013918888198430e-17,9.8507929770643266669710534383809597776908255011969483647971545627e-17,0
5.5511151231257827021181583404541015625e-17,4.0247525592005675599318821484534769812104839089063611425854276208e-15,4.0247525592005675599318821484534769812104839089063611425854276208e-15,2.7949670550003941388415848253149145702850582700738619045732136256e-17,1.9701585954128654636541485027581556957617110484434586737987473980e-16,0
1.1102230246251565404236316680908203125e-16,8.0495051184011352669217851429288719247717928325305259890481592040e-15,8.0495051184011352669217851429288719247717928325305259890481592040e-15,5.5899341100007883798067952381450499477581894670350874923945550028e-17,3.9403171908257314483480482658442586967957230475409008668815720004e-16,0
2.220446049250313080847263336181640625e-16,1.6099010236802271122075653669945514383840714220081591168798967330e-14,1.6099010236802271122075653669945514383840714220081591168798967330e-14,1.1179868220001577168108092826351051655444940430612216089443727312e-16,7.8806343816514649808551015730010453697055871607039984878810398619e-16,0
4.44089209850062616169452667236328125e-16,3.2198020473604544597079640876242900384020570629909230588916771413e-14,3.2198020473604544597079640876242900384020570629909230588916771413e-14,2.2359736440003155970194195052946458600014285159659187908969980148e-16,1.5761268763302938298346223311258112684067236692820526201159915131e-15,0
