# zero shifted mathieu eigen value precision_digits=64 n=51
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,7.0527361745202952717079471001417115616773422017338364745156621843e-17,7.0527361745202952717079471001417115616773422017338364745156621843e-17,2.7115479333026894547127824298891624612369635531464192520244760417e-20,7.1883657163379932603577454753331867640050692254651277915493675401e-19,0
1.08420217248550443400745280086994171142578125e-19,1.4105472349040590543655531293070441369657114747776386960865924098e-16,1.4105472349040590543655531293070441369657114747776386960865924098e-16,5.4230958666053789095176975367437298614598672617364040603098516333e-20,1.4376731432675986526270566003307565165156296507784657118641098723e-18,0
2.1684043449710088680149056017398834228515625e-19,2.8210944698081181088269610957288955724665119651848299422852399770e-16,2.8210944698081181088269610957288955724665119651848299422852399770e-16,1.0846191733210757819403925781349079478917769954574509582027066424e-19,2.8753462865351973074761432217179896897369087803584958092888716371e-18,0
4.336808689942017736029811203479766845703125e-19,5.6421889396162362180373415399170203391863150161364056480996157032e-16,5.6421889396162362180373415399170203391863150161364056480996157032e-16,2.1692383466421515640281974394144637982261880108175338900805904280e-19,5.7506925730703946238404065276618860210739055244016793547074835079e-18,0
8.67361737988403547205962240695953369140625e-19,1.1284377879232472437608360473670957456289274561328078855846183283e-15,1.1284377879232472437608360473670957456289274561328078855846183283e-15,4.3384766932843031286460440114075192065702708809412067880992630847e-19,1.1501385146140789283233293392227398726768083291369551575230688134e-17,0
1.73472347597680709441192448139190673828125e-18,2.2568755758464944881351430522689582031472968726783504008652851872e-15,2.2568755758464944881351430522689582031472968726783504008652851872e-15,8.6769533865686062596506845531294048563909914366718585192821422037e-19,2.3002770292281578708676508132069305137776618655623415907293524180e-17,0
3.4694469519536141888238489627838134765625e-18,4.5137511516929889787241699346769832596346347773326601898199575440e-15,4.5137511516929889787241699346769832596346347773326601898199575440e-15,1.7353906773137212528735755227516275508014743473020608188465811395e-18,4.6005540584563157986192701654596648578589950423740507961592659189e-17,0
6.938893903907228377647697925567626953125e-18,9.0275023033859779672638751899102339788876192051693252481518211009e-15,9.0275023033859779672638751899102339788876192051693252481518211009e-15,3.4707813546274425095209054940062414374808224548901673387742487893e-18,9.2011081169126318247744144871025510897925991865108637806590501541e-17,0
1.387778780781445675529539585113525390625e-17,1.8055004606771955973789891662045538166314121193156014286991132192e-14,1.8055004606771955973789891662045538166314121193156014286991132192e-14,6.9415627092548850341368287820244283607512961142468336359058562831e-18,1.8402216233825264559692325598938036098763025634197536291732903702e-16,0
2.77555756156289135105907917022705078125e-17,3.6110009213543912104628348452991360127307646963992330868331268073e-14,3.6110009213543912104628348452991360127307646963992330868331268073e-14,1.3883125418509770128653728740096639802886446352938227938612559813e-17,3.6804432467650532759958637696808195257272487146135205573491474049e-16,0
5.5511151231257827021181583404541015625e-17,7.2220018427087824837450957421583879117523899809994129542532760127e-14,7.2220018427087824837450957421583879117523899809994129542532760127e-14,2.7766250837019540498827742184384421037110303656283786829116785900e-17,7.3608864935301080082213221389347981817811732468147219685131031956e-16,0
1.1102230246251565404236316680908203125e-16,1.4444003685417565218767895690557258316021012371835590454724984085e-13,1.4444003685417565218767895690557258316021012371835590454724984085e-13,5.5532501674039081963736623185533480645986206735238717626778101059e-17,1.4721772987060221841361022676164712136293861496906935864503842495e-15,0
2.220446049250313080847263336181640625e-16,2.8888007370835131442646608206076598180929274839319986822742037498e-13,2.8888007370835131442646608206076598180929274839319986822742037498e-13,1.1106500334807816779179780163812609835036245612964239455110356593e-16,2.9443545974120466982395558945529721374912276886237943533178561475e-15,0
4.44089209850062616169452667236328125e-16,5.7776014741670266905736483712002735187986113712256032525288702926e-13,5.7776014741670266905736483712002735187986113712256032525288702926e-13,2.2213000669615635104089382434449340710490624264612084784809189899e-16,5.8887091948241027163485172264019303250310720631084302981333447125e-15,0
