# zero shifted mathieu eigen value precision_digits=64 n=30
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.4421684085463253380451532181018736657857519630523465774438480168e-17,2.4421684085463253380451532181018736657857519630523465774438480168e-17,2.7135204539403614867168369090020818508730577367248295304931644632e-20,4.3464621286697670097492625417581021794928840128192199385640745158e-19,0
1.08420217248550443400745280086994171142578125e-19,4.8843368170926506761737342922926293335913241296419470492972913219e-17,4.8843368170926506761737342922926293335913241296419470492972913219e-17,5.4270409078807229735263714358806992595459156996021633881081014688e-20,8.6929242573395340216321939621561189219913542536325538235778831084e-19,0
2.1684043449710088680149056017398834228515625e-19,9.7686736341853013526811800089407866753116536290182629899079862288e-17,9.7686736341853013526811800089407866753116536290182629899079862288e-17,1.0854081815761445947423533343267540750346281810020292211008873588e-19,1.7385848514679068051799063438871896100742119502768246564257698940e-18,0
4.336808689942017736029811203479766845703125e-19,1.9537347268370602706697205715303685383537125181656828054667862170e-16,1.9537347268370602706697205715303685383537125181656828054667862170e-16,2.1708163631522891896330228572559650426152361312952031171853180189e-19,3.4771697029358136137736828935982425266418411655762513888982703453e-18,0
8.67361737988403547205962240695953369140625e-19,3.9074694536741205418733794220295818901911893615257476488699020801e-16,3.9074694536741205418733794220295818901911893615257476488699020801e-16,4.3416327263045783798593104689217576557679881794730529431887800890e-19,6.9543394058716272412028466104919383095745743258136832222480880243e-18,0
1.73472347597680709441192448139190673828125e-18,7.8149389073482410858825119599345430368633332697991131185209682531e-16,7.8149389073482410858825119599345430368633332697991131185209682531e-16,8.6832654526091567620916799554828255965148147442212367983566313923e-19,1.3908678811743254537027616514165689886850500106838266410290811998e-17,0
3.4694469519536141888238489627838134765625e-18,1.5629877814696482180308036383370603120017662694349414953593443621e-15,1.5629877814696482180308036383370603120017662694349414953593443621e-15,1.7366530905218313533675595981522892355575180771499349948437159578e-18,2.7817357623486509292542926201058634784808673847049575241610873130e-17,0
6.938893903907228377647697925567626953125e-18,3.1259755629392964394788122620747274588136733749789325539049108494e-15,3.1259755629392964394788122620747274588136733749789325539049108494e-15,3.4733061810436627105320136245274749542374148610877028376721231660e-18,5.5634715246973019459036625093026305136466184727827133493234504303e-17,0
1.387778780781445675529539585113525390625e-17,6.2519511258785928926264444657518823872178490880626580502658834007e-15,6.2519511258785928926264444657518823872178490880626580502658834007e-15,6.9466123620873254362516049619465359857976100978473978336287593341e-18,1.1126943049394604241387634094968887671967285759245707144312803360e-16,0
2.77555756156289135105907917022705078125e-17,1.2503902251757185839928168697913475695597219477893278623024902634e-14,1.2503902251757185839928168697913475695597219477893278623024902634e-14,1.3893224724174650933253520775459417439552466086548087358916558482e-17,2.2253886098789209881096504495392381266106878774732219299682652245e-16,0
5.5511151231257827021181583404541015625e-17,2.5007804503514371898557456461465803418236619757649265117045515532e-14,2.5007804503514371898557456461465803418236619757649265117045515532e-14,2.7786449448349302109508284957184226020262910841832516796717239480e-17,4.4507772197578425355477954212603980968711882586696889192453631084e-16,0
1.1102230246251565404236316680908203125e-16,5.0015609007028744671919389185487081683810727481084732121012083338e-14,5.0015609007028744671919389185487081683810727481084732121012083338e-14,5.5572898896698605191021543539430090759789697201205257912235648154e-17,8.9015544395156873084095689312491193665887433422265660695544289448e-16,0
2.220446049250313080847263336181640625e-16,1.0003121801405749284305668342119659667032152489213336548926007746e-13,1.0003121801405749284305668342119659667032152489213336548926007746e-13,1.1114579779339721427006298157910732963369058321348151721028897496e-16,1.7803108879031383566075050217416617810539888466816725889834751036e-15,0
4.44089209850062616169452667236328125e-16,2.0006243602811499968298498704328719785824427404085317318061360402e-13,2.0006243602811499968298498704328719785824427404085317318061360402e-13,2.2229159558679444409220554115920799762027141560094797020068178225e-16,3.5606217758062802929173749854547443018344859971385383407847470549e-15,0
8.8817841970012523233890533447265625e-16,4.0012487205623005535345645489018458424130100143674821474257857717e-13,4.0012487205623005535345645489018458424130100143674821474257857717e-13,4.4458319117358895039272939432242731582366777937416468304730953019e-16,7.1212435516125749046442097388277244328273860092620226546695387739e-15,0
1.7763568394002504646778106689453125e-15,8.0024974411246033465685883299508328621711226748082312947885068643e-13,8.0024974411246033465685883299508328621711226748082312947885068643e-13,8.8916638234717814961873203666120365135234696386758125497650076270e-16,1.4242487103225207084526258549588815144307475649475264122124674423e-14,0
3.552713678800500929355621337890625e-15,1.6004994882249215651135013588512099524543492118096737488303066098e-12,1.6004994882249215651135013588512099524543492118096737488303066098e-12,1.7783327646943572945705570653902332805048324575663041653670073443e-15,2.8484974206450643270003873388994479099378165141855656390711597983e-14,0
7.10542735760100185871124267578125e-15,3.2009989764498467134261374891640886976458662211043730267596163570e-12,3.2009989764498467134261374891640886976458662211043730267596163570e-12,3.5566655293887185704734860990712096640509624678937478075106848411e-15,5.6969948412902202943813171953923423011028680224274225050849111093e-14,0
1.42108547152020037174224853515625e-14,6.4019979528997077596488140643148147474937586367825735336470502819e-12,6.4019979528997077596488140643148147474937586367825735336470502819e-12,7.1133310587774530662764600714609052749930651519806372596078336466e-15,1.1393989682580807150284804474492126182490751702058532115178631686e-13,0
2.8421709430404007434844970703125e-14,1.2803995905799472850483784473695876353822498631176672809013030921e-11,1.2803995905799472850483784473695876353822498631176672809013030921e-11,1.4226662117554969833870871637439862615358331812418525343347812134e-14,2.2787979365163080546658289390483263929137851893953629970268755231e-13,0
5.684341886080801486968994140625e-14,2.5607991811599175025712194336614319743200520003271781785586099686e-11,2.5607991811599175025712194336614319743200520003271781785586099686e-11,2.8453324235110194473013549262904799714667244448079757539540110762e-14,4.5575958730332026077671301400316536059154271246526314480714249265e-13,0
1.136868377216160297393798828125e-13,5.1215983623199267350402890301779544430357264269077681523143989610e-11,5.1215983623199267350402890301779544430357264269077681523143989610e-11,5.6906648470221408167114322557532827144841404743419646136826655122e-14,9.1151917460687512092761500104864800477814386099283776911399307590e-13,0
2.27373675443232059478759765625e-13,1.0243196724640220389671978769104780305056216902048219448457511578e-10,1.0243196724640220389671978769104780305056216902048219448457511578e-10,1.1381329694044689321857754187894200338951352113386910498286123976e-13,1.8230383492146886393519864404131007887304370923871069987902288153e-12,0
4.5474735088646411895751953125e-13,2.0486393449281908457709560831833121817509168008871418359610903601e-10,2.0486393449281908457709560831833121817509168008871418359610903601e-10,2.2762659388091009397455067590925690908343520009857131510678781778e-13,3.6460766984331308686910030032617058575422322661917024501166758578e-12,0
9.094947017729282379150390625e-13,4.0972786898569687628881538507185092720098429189073253576784246655e-10,4.0972786898569687628881538507185092720098429189073253576784246655e-10,4.5525318776188541809868376119094547466776032432303615085315829617e-13,7.2921533968812760973301614496437102230229511062357429178963029755e-12,0
1.818989403545856475830078125e-12,8.1945573797162858111612773740642415885770198001102212481869036312e-10,8.1945573797162858111612773740642415885770198001102212481869036312e-10,9.1050637552403175679569748600713795428633553334558013868743373680e-13,1.4584306793822609634453224298794866867263793694107037049836556649e-11,0
3.63797880709171295166015625e-12,1.6389114759441964763862456920394842737678094791704150920658910261e-9,1.6389114759441964763862456920394842737678094791704150920658910261e-9,1.8210127510491071959847174355994269708531216435226834356287678068e-12,2.9168613587885449028080291211829559152062894200986832787776302609e-11,0
7.2759576141834259033203125e-12,3.2778229518921502093884710383914864345287697779825605455999727491e-9,3.2778229518921502093884710383914864345287697779825605455999727491e-9,3.6420255021023891215427455982127627050319664199806228284444141657e-12,5.8337227176731817092873849010299067706811818978346996532945273323e-11,0
1.4551915228366851806640625e-11,6.5556459037993294452410109772808394304624251405162705311782741507e-9,6.5556459037993294452410109772808394304624251405162705311782741507e-9,7.2840510042214771613789010858675993671804723783514117013091935007e-12,1.1667445435730731033274393340460839282448439519793136885265684473e-10,0
2.910383045673370361328125e-11,1.3111291807658774996339499822535545392627490589788811566356041626e-8,1.3111291807658774996339499822535545392627490589788811566356041626e-8,1.4568102008509749995932777580595050436252767321987568407062268474e-11,2.3334890872998932525461816064494594072948226630989066563384976518e-10,0
5.82076609134674072265625e-11,2.6222583615558014416118529244826402058727814129247779922359283265e-8,2.6222583615558014416118529244826402058727814129247779922359283265e-8,2.9136204017286682684576143605362668954142015699164199913732536961e-11,4.6669781752147746887492031503166465785597298335392636571486145926e-10,0
1.16415321826934814453125e-10,5.2445167232077886526072121911563096112606719774399817781334896026e-8,5.2445167232077886526072121911563096112606719774399817781334896026e-8,5.8272408035642096140080135457292329014007466415999797534816551139e-11,9.3339563528895021128587915224288811116005063644938446803688597628e-10,0
2.3283064365386962890625e-10,1.0489033446800320382810005769404430706333818083462748456927540538e-7,1.0489033446800320382810005769404430706333818083462748456927540538e-7,1.1654481607555911536455561966004923007037575648291942729919489487e-10,1.8667912715618815173023327712496479833577650145594642033462408724e-9,0
4.656612873077392578125e-10,2.0978066895139613076494785234060979470023657581169281810104121228e-7,2.0978066895139613076494785234060979470023657581169281810104121228e-7,2.3308963216821792307216428037845532744470730645743646455671245809e-10,3.7335825470596874182183264394541966169902366880795080804662792127e-9,0
9.31322574615478515625e-10,4.1956133796435115400428250428422442329586355488524359762765781193e-7,4.1956133796435115400428250428422442329586355488524359762765781193e-7,4.6617926440483461556031389364913824810651506098360399736406423548e-10,7.4671651098630724084222007944724404411368894907299679056045640218e-9,0
1.86264514923095703125e-9,8.3912267617493787822127902199791454617024115054534356565302776413e-7,8.3912267617493787822127902199791454617024115054534356565302776413e-7,9.3235852908326430913475446888657171796693461171704840628114196014e-10,1.4934330282700935405033829289942805151497943540487797464904947136e-8,0
3.7252902984619140625e-9,1.6782453533348180398147486286386304013207568659404330910860030493e-6,1.6782453533348180398147486286386304013207568659404330910860030493e-6,1.8647170592609089331274984762651448903563965177115923234288922770e-9,2.9868660817301035564803280362390255709925953702742008498353324423e-8,0
7.450580596923828125e-9,3.3564907106094052332889360158138576129100351184792984542933867955e-6,3.3564907106094052332889360158138576129100351184792984542933867955e-6,3.7294341228993391480988177953487306810111501316436649492148742173e-9,5.9737322642198749364372698380174351165191470970058132921029611132e-8,0
1.490116119384765625e-8,6.7129814369778872425810411865514320049368827232746193610425381590e-6,6.7129814369778872425810411865514320049368827232746193610425381590e-6,7.4588682633087636028678235406127022277076474703051326233805979545e-9,1.1947464931478436539440495474148517688749715590482289957607233464e-7,0
2.98023223876953125e-8,1.3425962936992082880098116135885474330374027696429071201723324544e-5,1.3425962936992082880098116135885474330374027696429071201723324544e-5,1.4917736596657869866775684595428304811526697440476745779692582827e-8,2.3894931475111742726430105079574381115911626414632179862306777491e-7,0
5.9604644775390625e-8,2.6851926126129409667327931297571631815814117528997105726998382708e-5,2.6851926126129409667327931297571631815814117528997105726998382708e-5,2.9835473473477121852586590330635146462015686143330117474442647453e-8,4.7789869398843947893487555035362248939964134386759759512416179579e-7,0
1.1920928955078125e-7,5.3703853260839877582294479777203418566053961844471608124591125528e-5,5.3703853260839877582294479777203418566053961844471608124591125528e-5,5.9670948067599863980327199752448242851171068716079564582879028364e-8,9.5579764592177616355308570528452092438951079159028431467247559584e-7,0
2.384185791015625e-7,1.0740771055600464910821894548152257835360649130956456028004784090e-4,1.0740771055600464910821894548152257835360649130956456028004784090e-4,1.1934190061778294345357660609058064261511832367729395586671982322e-7,1.9115963236237708146857523907748277348089824956749630199010991142e-6,0
