# zero shifted mathieu eigen value precision_digits=64 n=57
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,8.8091434859599424962141557382658244911540707416126283105931699239e-17,8.8091434859599424962141557382658244911540707416126283105931699239e-17,2.7113399464327308390933073986659970733007296834757243184343397734e-20,8.0009154198219921103704186370416954219531212463433424086965432232e-19,0
1.08420217248550443400745280086994171142578125e-19,1.7618286971919884992727457661443985194091032863679187056983637135e-16,1.7618286971919884992727457661443985194091032863679187056983637135e-16,5.4226798928654616782786881075543198504435311984238802883913933934e-20,1.6001830839643984227571256564707122617721247342760828951990377768e-18,0
2.1684043449710088680149056017398834228515625e-19,3.5236573943839769986651500062537315235489639568333546380339244203e-16,3.5236573943839769986651500062537315235489639568333546380339244203e-16,1.0845359785730923356925669455997942516309522797271020738793242291e-19,3.2003661679287968482464190291909172355603410693373548413131799408e-18,0
4.336808689942017736029811203479766845703125e-19,7.0473147887679539978089339083672009861617641053843386012315396315e-16,7.0473147887679539978089339083672009861617641053843386012315396315e-16,2.1690719571461846715324511875553096294742271792503350573196490094e-19,6.4007323358575937074215089233798053391057658278597170968309764890e-18,0
8.67361737988403547205962240695953369140625e-19,1.4094629577535907997532403400173353729705326220259677853135916022e-15,1.4094629577535907997532403400173353729705326220259677853135916022e-15,4.3381439142923693436541715605335037641444525146998085112760591019e-19,1.2801464671715187458557701306751494309517604700813474077789150921e-17,0
1.73472347597680709441192448139190673828125e-18,2.8189259155071816002722949134102514497949470419447225126689384714e-15,2.8189259155071816002722949134102514497949470419447225126689384714e-15,8.6762878285847386896654198627585455518465590703130886816526268743e-19,2.5602929343430375091974136453470524419185407888835198197839170465e-17,0
3.4694469519536141888238489627838134765625e-18,5.6378518310143632036078467603228257222147220282316862758164495096e-15,5.6378518310143632036078467603228257222147220282316862758164495096e-15,1.7352575657169477388759146692283243220113025633215408666717296121e-18,5.1205858686860750883383208266811202238378860181160259607254026095e-17,0
6.938893903907228377647697925567626953125e-18,1.1275703662028726419468721254654942792603161856001085862128993128e-14,1.1275703662028726419468721254654942792603161856001085862128993128e-14,3.4705151314338954815231521251631095083420011868270501268479511012e-18,1.0241171737372150456450615797310309967204790161353710034531801200e-16,0
1.387778780781445675529539585113525390625e-17,2.2551407324057452887949553445347051439296443087503018636327063073e-14,2.2551407324057452887949553445347051439296443087503018636327063073e-14,6.9410302628677909781315953971520626159730511195761830213379695515e-18,2.0482343474744302031997128170412963288732055733003313459792615678e-16,0
2.77555756156289135105907917022705078125e-17,4.5102814648114905971947550634842769986115349095809489504492350925e-14,4.5102814648114905971947550634842769986115349095809489504492350925e-14,1.3882060525735582016604355381607500765194013264330406126344213889e-17,4.0964686949488608540377842643995822204405236385721220962529583763e-16,0
5.5511151231257827021181583404541015625e-17,9.0205629296229812728088876246280237931616433225235148170981972045e-14,9.0205629296229812728088876246280237931616433225235148170981972045e-14,2.7764121051471164274573369112428512752113398961291212117876876591e-17,8.1929373898977234986290030500675404593784758679459909501672003482e-16,0
1.1102230246251565404236316680908203125e-16,1.8041125859245962859295285239893950393514287338818335192549248964e-13,1.8041125859245962859295285239893950393514287338818335192549248964e-13,5.5528242102942329514605371621711143100998114308459018752075250736e-17,1.6385874779795454159471744185211927134514495083883726158222327823e-15,0
2.220446049250313080847263336181640625e-16,3.6082251718491926973300610442339701003286230895367791060356681798e-13,3.6082251718491926973300610442339701003286230895367791060356681798e-13,1.1105648420588466289104527683083933826804010740340963699709658910e-16,3.2771749559590936967798440710757976266201795461332232819929951661e-15,0
4.44089209850062616169452667236328125e-16,7.2164503436983858965441380734888114771552314203582377051163326091e-13,7.2164503436983858965441380734888114771552314203582377051163326091e-13,2.2211296841176934122942868801135153823192463589899161911715397381e-16,6.5543499119181988531016690783066337594235867682821945893130312277e-15,0
8.8817841970012523233890533447265625e-16,1.4432900687396773800624340087062317580261785840601242677375396289e-12,1.4432900687396773800624340087062317580261785840601242677375396289e-12,4.4422593682353874424820991342143175070057820377350700761389339148e-16,1.3108699823836443544371261901404539202092929306331556613576353050e-14,0
1.7763568394002504646778106689453125e-15,2.8865801374793555631392935934473089824003919978041140965887166335e-12,2.8865801374793555631392935934473089824003919978041140965887166335e-12,8.8845187364707773565382997643807601797488211689877319070135938241e-16,2.6217399647673070441414218783343106405271651769133005511011872886e-14,0
3.552713678800500929355621337890625e-15,5.7731602749587143383362894910417407579329683831132671642660703060e-12,5.7731602749587143383362894910417407579329683831132671642660703060e-12,1.7769037472941564599373005512593846592591469323217196565915882752e-15,5.2434799295346874293515217499773854959708789611640478510613374402e-14,0
7.10542735760100185871124267578125e-15,1.1546320549917441524903388198733900110315035361281823907272109423e-11,1.1546320549917441524903388198733900110315035361281823907272109423e-11,3.5538074945883168743931634960707602678716636999944056347405692284e-15,1.0486959859069668222977755481951051967466047634929990187433140132e-13,0
1.42108547152020037174224853515625e-14,2.3092641099834934442730013264564893973789361381122193785753321892e-11,2.3092641099834934442730013264564893973789361381122193785753321892e-11,7.1076149891766495668605765665019679820835215085017524733004991972e-15,2.0973919718140509903054358961977020763897928790383439352739770525e-13,0
2.8421709430404007434844970703125e-14,4.6185282199670074457152974001481517963119182312078762330185456061e-11,4.6185282199670074457152974001481517963119182312078762330185456061e-11,1.4215229978353362406018151431665594940941576581126119522987213315e-14,4.1947839436285713634504110476972052258671187489372107192143799453e-13,0
5.684341886080801486968994140625e-14,9.2370564399340971201077737924076796011628605170713984833635458237e-11,9.2370564399340971201077737924076796011628605170713984833635458237e-11,2.8430459956706977901224296067736779320291968350481374217801002843e-14,8.3895678872590202582589795651762894761941236674605982244959600497e-13,0
1.136868377216160297393798828125e-13,1.8474112879868523154924263578626335255067782366408445115313632371e-10,1.8474112879868523154924263578626335255067782366408445115313632371e-10,5.6860919913414968159200565031167544644714627166538766129004716438e-14,1.6779135774525550641950592598077492908708346381378783380801239561e-12,0
2.27373675443232059478759765625e-13,3.6948225759738361968683391335420350869843422744910335176523942380e-10,3.6948225759738361968683391335420350869843422744910335176523942380e-10,1.1372183982683398574540902226968405931007517003665846468613093992e-13,3.3558271549081141785631747775833824536181855396875070685121495728e-12,0
4.5474735088646411895751953125e-13,7.3896451519481986572706241006901632369265447384623249137728314415e-10,7.3896451519481986572706241006901632369265447384623249137728314415e-10,2.2744367965368416919884961836534820673827469185787395856487631399e-13,6.7116543098282445578185975540616467505547796971334377600323455837e-12,0
9.094947017729282379150390625e-13,1.4779290303898502368677032834516866079610695523481631922000387881e-9,1.4779290303898502368677032834516866079610695523481631922000387881e-9,4.5488735930743312922982557200729043027425963445619057931672477320e-13,1.3423308619704553918406370839889592377274428868046570803480688661e-11,0
1.818989403545856475830078125e-12,2.9558580607805424953897214591277229434916008126221157431536428983e-9,2.9558580607805424953897214591277229434916008126221157431536428983e-9,9.0977471861512542178815680490234624299526033013915535338677836206e-13,2.6846617239601367047890914496338562784617999559572985029538742651e-11,0
3.63797880709171295166015625e-12,5.9117161215644530773967107989107159134001957058576291603384197537e-9,5.9117161215644530773967107989107159134001957058576291603384197537e-9,1.8195494372312874968903388116068685482918423225169680395008986623e-12,5.3693234479971770940106279374868265929266422541252854422523884977e-11,0
7.2759576141834259033203125e-12,1.1823432243142378501262559614505481405706232682942777417808128170e-8,1.1823432243142378501262559614505481405706232682942777417808128170e-8,3.6390988744667216070367988964313577733783418537835572230865275993e-12,1.0738646896301968925760443320613280780031017338554127633104806951e-10,0
1.4551915228366851806640625e-11,2.3646864486338646388402203248250925618933741543634117425813086029e-8,2.3646864486338646388402203248250925618933741543634117425813086029e-8,7.2781977489500296670982466138045323542424566154614088722108605814e-12,2.1477293793834396802552894765894745271897355811217618513821381448e-10,0
2.910383045673370361328125e-11,4.7293728972892850320316998193491957699055746432121884500562733850e-8,4.7293728972892850320316998193491957699055746432121884500562733850e-8,1.4556395497966405146296398335947047614360032758424710526488991643e-11,4.2954587592590629409835888767408439812936434317725895233864152211e-10,0
5.82076609134674072265625e-11,9.4587457946647930814718408135188611826407920734511839701502057366e-8,9.4587457946647930814718408135188611826407920734511839701502057366e-8,2.9112790996198193541002895701812438235274829404281883564635905622e-11,8.5909175204868602043408708373963635929958962101845362843523329620e-10,0
1.16415321826934814453125e-10,1.8917491589674478232604682294518583378984422476630928104504210107e-7,1.8917491589674478232604682294518583378984422476630928104504210107e-7,5.8225581993457920075730016295840515170773845726780326575882456470e-11,1.7181835048848657702029741129550187255364573173104731546601495512e-9,0
2.3283064365386962890625e-10,3.7834983180728524744071255004609525960666582491316961364804001256e-7,3.7834983180728524744071255004609525960666582491316961364804001256e-7,1.1645116399116197212702756234105732828767800089663576905141274625e-10,3.4363670129197064608277297059112117845306407150911833045861694682e-9,0
4.656612873077392578125e-10,7.5669966366975322605333173637612699656824428128087154261979366654e-7,7.5669966366975322605333173637612699656824428128087154261979366654e-7,2.3290232799930847216169028512653954957471353686699647356718795523e-10,6.8727340384393126280032389617195917044055338910760501342429052533e-9,0
9.31322574615478515625e-10,1.5133993275602373769337381753223991353858955206022340498040793891e-6,1.5133993275602373769337381753223991353858955206022340498040793891e-6,4.6580465606655505599684154365109237777343660221675409350694964270e-10,1.3745468127278224278682825883878798473643077330145383748593654122e-8,0
1.86264514923095703125e-9,3.0267986560033984542913604227375704503472722939428017260079889648e-6,3.0267986560033984542913604227375704503472722939428017260079889648e-6,9.3160931240486255903088963457604507551470369157980970329577992145e-10,2.7490936456154846226352893243702492546616761122650041248332873898e-8,0
3.7252902984619140625e-9,6.0535973155384917192029392657357266716193193294340783624342684076e-6,6.0535973155384917192029392657357266716193193294340783624342684076e-6,1.8632186258967349089575066992107499758754445458399748730176264720e-9,5.4981873718703295754909734222740848513724544953622980049691180725e-8,0
7.450580596923828125e-9,1.2107194645203762752284209865901205966743083876026647849028633595e-5,1.2107194645203762752284209865901205966743083876026647849028633595e-5,3.7264372561415090034731332305020640094623219070565244226003796846e-9,1.0996375066298110572867807016839139943818623864291463309942921429e-7,0
1.490116119384765625e-8,2.4214389346914643331261415868963834433422697383720327179257181102e-5,2.4214389346914643331261415868963834433422697383720327179257181102e-5,7.4528745296751749249804296303366680312165889146569181838280028014e-9,2.1992751422826107641318033154934289334712611587563189466536151781e-7,0
2.98023223876953125e-8,4.8428778919857762538732335839609411075970524748034864451859036277e-5,4.8428778919857762538732335839609411075970524748034864451859036277e-5,1.4905749128918978928511029805973964627876431132051358710944609504e-8,4.3985508006572407729353247169168633285590769393853633895785287470e-7,0
5.9604644775390625e-8,9.6857558743829465137805295030393032474082369909024399583054040999e-5,9.6857558743829465137805295030393032474082369909024399583054040999e-5,2.9811498536112485422531638975190222368138618008317759182226543859e-8,8.7971036656830756961886083709982837353686726093406520821640436959e-7,0
1.1920928955078125e-7,1.9371512110411498296103314735034522741089144591358099078695836112e-4,1.9371512110411498296103314735034522741089144591358099078695836112e-4,5.9622998185323171117584840674159811453029069225478913754065361994e-8,1.7594215588844665368635075573353815363437107408381288943548866916e-6,0
2.384185791015625e-7,3.8743025667405651621686436842215865458329972736533853156877792004e-4,3.8743025667405651621686436842215865458329972736533853156877792004e-4,1.1924600082303986340931497950820518762182201519401001279432992307e-7,3.5188464207636485673187083080455624878864518286860110461473465859e-6,0
4.76837158203125e-7,7.7486057121143795004782113089042373956666242196373500625118056543e-4,7.7486057121143795004782113089042373956666242196373500625118056543e-4,2.3849201945565957219077289347196790999281699660318098068672839810e-7,7.0377060535326383833083708613604929502946316708500308044342175594e-6,0
