# zero shifted mathieu eigen value precision_digits=64 n=38
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,3.9166822264860269811972607740813735360045200343187209527643820789e-17,3.9166822264860269811972607740813735360045200343187209527643820789e-17,2.7123838133559743637100143864829456620529917135171197733825360657e-20,5.4285269944366278340976970693309444136454368411532946812325913797e-19,0
1.08420217248550443400745280086994171142578125e-19,7.8333644529720539625279062169258171502838128359360889658357683186e-17,7.8333644529720539625279062169258171502838128359360889658357683186e-17,5.4247676267119487275124004272339453949333883905374577325732467580e-20,1.0857053988873255671441187612875160894057361536959185986948998410e-18,0
2.1684043449710088680149056017398834228515625e-19,1.5666728905944107925589351108903914613745682839478903546497666905e-16,1.5666728905944107925589351108903914613745682839478903546497666905e-16,1.0849535253423897455394287471540107073231082298808104949098107275e-19,2.1714107977746511355865549122603410063738545121123036901042390445e-18,0
4.336808689942017736029811203479766845703125e-19,3.1333457811888215853312856918016950480835323136681808541395965689e-16,3.1333457811888215853312856918016950480835323136681808541395965689e-16,2.1699070506847794912266521411369079280356871978311501759969505325e-19,4.3428215955493022763663793832619173298435343459818961031445505842e-18,0
8.67361737988403547205962240695953369140625e-19,6.2666915623776431715162332636870385980100306402636414794142574397e-16,6.2666915623776431715162332636870385980100306402636414794142574397e-16,4.3398141013695589830444828695893619099792455957504442378215079222e-19,8.6856431910986045735058370014887759828407420019963292540360751247e-18,0
1.73472347597680709441192448139190673828125e-18,1.2533383124755286346447114047708671207434989570937835585534030909e-15,1.2533383124755286346447114047708671207434989570937835585534030909e-15,8.6796282027391179684536800884409080383898819743336811534169189117e-19,1.7371286382197209230103986942837317696459153428149866177100135733e-17,0
3.4694469519536141888238489627838134765625e-18,2.5066766249510572706552818176755718492874206213129350142680459297e-15,2.5066766249510572706552818176755718492874206213129350142680459297e-15,1.7359256405478235946366217573930552972904574939840270181911675413e-18,3.4742572764394418792577225645113701821332794025145074534930816350e-17,0
6.938893903907228377647697925567626953125e-18,5.0133532499021145467739996678864941556521431988165165929625380012e-15,5.0133532499021145467739996678864941556521431988165165929625380012e-15,3.4718512810956471930567864736056053709502376723106070588383227155e-18,6.9485145528788838914631458327983697398754012503404180714498806715e-17,0
1.387778780781445675529539585113525390625e-17,1.0026706499804229115401743465914390346618383243909022513070285124e-14,1.0026706499804229115401743465914390346618383243909022513070285124e-14,6.9437025621912944012477447824891899907329523849785474467245741858e-18,1.3897029105757768314717094480699279416130552904113492553752499938e-16,0
2.77555756156289135105907917022705078125e-17,2.0053412999608458318218463452394390490532266045029279101237240838e-14,2.0053412999608458318218463452394390490532266045029279101237240838e-14,1.3887405124382588863032176906090298123637303355283434280635208337e-17,2.7794058211515538756597400221808898049335152399468575424912880668e-16,0
5.5511151231257827021181583404541015625e-17,4.0106825999216916986096832987051233418559427695762544010994839504e-14,4.0106825999216916986096832987051233418559427695762544010994839504e-14,2.7774810248765177968211103176628277990692124443048853193209722648e-17,5.5588116423031086021847645485260588739406850984225063911656287882e-16,0
1.1102230246251565404236316680908203125e-16,8.0213651998433835370833290303152382573601616829226793337252556540e-14,8.0213651998433835370833290303152382573601616829226793337252556540e-14,5.5549620497530356905009203811047356352909706945447917823582102867e-17,1.1117623284606220607830667113710383422128276527591554481180418333e-15,0
