# zero shifted mathieu eigen value precision_digits=64 n=9
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.2229532667741858098922186135032131220345324737612943034572732096e-18,2.2229532667741858098922186135032131220345324737612943034572732096e-18,2.7443867491039330986323686586459421259685586095818448190830533451e-20,1.5282803709072527444446331959929534127866915688631952217149344700e-19,0
1.08420217248550443400745280086994171142578125e-19,4.4459065335483716198670633124455477577326578826433631012246906221e-18,4.4459065335483716198670633124455477577326578826433631012246906220e-18,5.4887734982078661973667448301796885897934047933868680262033217556e-20,3.0565607418145054892335376241442916490620910037077181021309325078e-19,0
2.1684043449710088680149056017398834228515625e-19,8.8918130670967432400646309666475815701789208610464395040863199269e-18,8.8918130670967432400646309666475815701789208610464395040863199240e-18,1.0977546996415732395141519711910594531085087482773382103810271513e-19,6.1131214836290109798441601769221225925342568237805263809113783056e-19,0
4.336808689942017736029811203479766845703125e-19,1.7783626134193486481451279300321107359686128947344654810210141908e-17,1.7783626134193486481451279300321107359686128947344654810210141842e-17,2.1955093992831464791915159630026058468748307342400808407666841821e-19,1.2226242967258021965196660068378402366350759732539649806236159454e-18,0
8.67361737988403547205962240695953369140625e-19,3.5567252268386972968190628068745991600476341533399793597589908433e-17,3.5567252268386972968190628068745991600476341533399793597589906948e-17,4.3910187985662929590358800084871594568489310535061473577271490976e-19,2.4452485934516043952426678994893433486966078361139578541501168264e-18,0
1.73472347597680709441192448139190673828125e-18,7.1134504536773945957533534009907090755696495523268569337641453905e-17,7.1134504536773945957533534009907090755696495523268569337641420300e-17,8.7820375971325859206831523469021099698390735213911813997088193954e-19,4.8904971869032087992986793422333382224074988755687399591758686066e-18,0
3.4694469519536141888238489627838134765625e-18,1.4226900907354789199967617950947461197298806408542943842141393649e-16,1.4226900907354789199967617950947461197298806408542943842141317609e-16,1.7564075194265171851811874013515384194196057294497461533507846455e-18,9.7809943738064176338507328574852827313398077238344796065895159436e-18,0
6.938893903907228377647697925567626953125e-18,2.8453801814709578433778880497759094773331500603055906613393900581e-16,2.8453801814709578433778880497759094773331500603055906613392179979e-16,3.5128150388530343745406025305875425646088272349451736559744494173e-18,1.9561988747612835408714962407044992100520272613126599453971693634e-17,0
1.387778780781445675529539585113525390625e-17,5.6907603629419157002932339378974880614365420913296714622602513017e-16,5.6907603629419157002932339378974880614365420913296714622563580250e-16,7.0256300777060687657941159727129482239957309769502116818003761276e-18,3.9123977495225671381483911582387702686334512085441211933200576978e-17,0
2.77555756156289135105907917022705078125e-17,1.1381520725883831454736299229177653792167546916177217520909883895e-15,1.1381520725883831454736299229177653792167546916177217520821789098e-15,1.4051260155412137598439875591577350360700675205157058667735600613e-17,7.8247954990451345019183770237966374785295597186499215013788944464e-17,0
5.5511151231257827021181583404541015625e-17,2.2763041451767663126071923871886028199220903571578101645103518515e-15,2.2763041451767663126071923871886028199220903571578101643110160799e-15,2.8102520310824275464286325767760528641013461199479137832230666243e-17,1.5649590998090269906323132876869739099270313106646546778266834259e-16,0
1.1102230246251565404236316680908203125e-16,4.5526082903535327118541149397895018359648716541281910059848390901e-15,4.5526082903535327118541149397895018359648716541281910014743854619e-15,5.6205040621648551998198949873944467110677427828743098811476694765e-17,3.1299181996180543422591781070845945784669916595610944462468544581e-16,0
2.220446049250313080847263336181640625e-16,9.1052165807070657702671505412282520577434434205134083957967216024e-15,9.1052165807070657702671505412282520577434434205134082937368065072e-15,1.1241008124329710827490309310158335873757337556189393018230572907e-16,6.2598363992361101284965623410122650052133120362039775323342331977e-16,0
4.44089209850062616169452667236328125e-16,1.8210433161414132926769983729054006469389178114459454150982563358e-14,1.8210433161414132926769983729054006469389178114459451841630305723e-14,2.2482016248659423366382695961795069715295281622789448143588190790e-16,1.2519672798472226032905949189400743914164839457329409993325048754e-15,0
8.8817841970012523233890533447265625e-16,3.6420866322828271398482698044502092839567447923495034705724780733e-14,3.6420866322828271398482698044502092839567447923494982451048252023e-14,4.4964032497318853578373701289508756592058577683327171084427797997e-16,2.5039345596944475169463196408337627528249744640812869048622732251e-15,0
1.7763568394002504646778106689453125e-15,7.2841732645656564976736318434613069163730675521808432736942663296e-14,7.2841732645656564976736318434613069163730675521807250348586754170e-14,8.9928064994637734539180640042732184152753920397293631534277418189e-16,5.0078691193889042753531584935070086535917386537408991411756847610e-15,0
3.552713678800500929355621337890625e-15,1.4568346529131321867255632625192218331735977435099095294493052524e-13,1.4568346529131321867255632625192218331735977435096419855054782599e-13,1.7985612998927557860809422994064467076217256092713280956511009335e-15,1.0015738238777845516548393834572168042740745065802700922024845211e-14,0
