# zero shifted mathieu eigen value precision_digits=64 n=40
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,4.3395208904985793481962430622798045543742619150834886670151643951e-17,4.3395208904985793481962430622798045543742619150834886670151643951e-17,2.7122005565616120926226519139248778464839136969271804168844777469e-20,5.6991831582532937047553038767572186021823747605574063593991265396e-19,0
1.08420217248550443400745280086994171142578125e-19,8.6790417809971586965401968575399474818955964047315648078581970293e-17,8.6790417809971586965401968575399474818955964047315648078581970293e-17,5.4244011131232241853376230359624671761847477529572280049113731433e-20,1.1398366316506587413071229064054222412361846719723444256037743906e-18,0
2.1684043449710088680149056017398834228515625e-19,1.7358083561994317393671236647001248456466835611630592507436149344e-16,1.7358083561994317393671236647001248456466835611630592507436149344e-16,1.0848802226246448371044522904375780285291772257269120317147593340e-19,2.2796732633013174840384943370267585666474727447561806960488518452e-18,0
4.336808689942017736029811203479766845703125e-19,3.4716167123988634789705845021687910884335062463203940553361230478e-16,3.4716167123988634789705845021687910884335062463203940553361230478e-16,2.1697604452492896743566153138554944302709414039502462845850769048e-19,4.5593465266026349737739827709171734778054752637026426213116462169e-18,0
8.67361737988403547205962240695953369140625e-19,6.9432334247977269588865176954117477659866250136362135039055905635e-16,6.9432334247977269588865176954117477659866250136362135039055905635e-16,4.3395208904985793493040735596323423537416406335226334399409941022e-19,9.1186930532052699703359419292889723961339989917209211228237271395e-18,0
1.73472347597680709441192448139190673828125e-18,1.3886466849595453921554430155120157892924148311400714012244224739e-15,1.3886466849595453921554430155120157892924148311400714012244224739e-15,8.6790417809971587009715188469500986830775926946254462576526404621e-19,1.8237386106410540031823789408396447054207626781140476106083668918e-17,0
3.4694469519536141888238489627838134765625e-18,2.7772933699190907858234439367426965265431475360487259634977817435e-15,2.7772933699190907858234439367426965265431475360487259634977817435e-15,1.7358083561994317411396524604641853290894672100304537271861135897e-18,3.6474772212821080428255201016066907154953248276564252497022547193e-17,0
6.938893903907228377647697925567626953125e-18,5.5545867398381815776971194963600528735432350481099316706128536102e-15,5.5545867398381815776971194963600528735432350481099316706128536102e-15,3.4716167123988634860606996852250330459645219050687072941330335064e-18,7.2949544425642162314940890829229898486294311598172498894901446522e-17,0
1.387778780781445675529539585113525390625e-17,1.1109173479676363179595165484218745257903577847774962714519821393e-14,1.1109173479676363179595165484218745257903577847774962714519821393e-14,6.9432334247977269872469784276367157861897361548593516965748883705e-18,1.4589908885128433046360373684684438960002657287981809974955575223e-16,0
2.77555756156289135105907917022705078125e-17,2.2218346959352726455994036934432050390990369481811823768057491394e-14,2.2218346959352726455994036934432050390990369481811823768057491394e-14,1.3886466849595454034996273084020031494368980926132389855035932122e-17,2.9179817770256868426209529444722919708489846052007816642623587378e-16,0
5.5511151231257827021181583404541015625e-17,4.4436693918705453299202897732842354938031856349004170142785712295e-14,4.4436693918705453299202897732842354938031856349004170142785712295e-14,2.7772933699190908312001811083026471836269910218127606339241070185e-17,5.8359635540513746186374187190863644470992630829708144506576592596e-16,0
1.1102230246251565404236316680908203125e-16,8.8873387837410908147265090921597843742814280162208624458940218686e-14,8.8873387837410908147265090921597843742814280162208624458940218686e-14,5.5545867398381817592040681825998652339258925101380390286837636678e-17,1.1671927108102752970856888758741161235863551913872936438213740335e-15,0
2.220446049250313080847263336181640625e-16,1.7774677567482182248996736366684916089299961356288009145510175031e-13,1.7774677567482182248996736366684916089299961356288009145510175031e-13,1.1109173479676363905622960229178072555812475847680005715943859395e-16,2.3343854216205520876041982799766534398866008887773103218681107303e-15,0
4.44089209850062616169452667236328125e-16,3.5549355134964366976168345462831971893843370713668369373320389549e-13,3.5549355134964366976168345462831971893843370713668369373320389549e-13,2.2218346959352729360105215914269982433652106696042730858325243468e-16,4.6687708432411101489396786728753776990118054675152342287283610657e-15,0
8.8817841970012523233890533447265625e-16,7.1098710269928743865036181843518505467020747083409445893766740299e-13,7.1098710269928743865036181843518505467020747083409445893766740299e-13,4.4436693918705464915647613652199065916887966927130903683604212687e-16,9.3375416864822441928044857975061270620423592034006350599550506536e-15,0
1.7763568394002504646778106689453125e-15,1.4219742053985752738087032735850328019825922610146558737758302283e-12,1.4219742053985752738087032735850328019825922610146558737758302283e-12,8.8873387837410954613043954599064550123912016313415992110989389267e-16,1.8675083372964583965309485402570447876674382443382685475024407775e-14,0
3.552713678800500929355621337890625e-15,2.8439484107971521336493250940325581782844305597203600445796616027e-12,2.8439484107971521336493250940325581782844305597203600445796616027e-12,1.7774677567482200835308281837703488614277690998252250278622885017e-15,3.7350166745929550249421026039667327535824835055961837450069547811e-14,0
7.10542735760100185871124267578125e-15,5.6878968215943106114263243755458210838501396002737348775198699515e-12,5.6878968215943106114263243755458210838501396002737348775198699515e-12,3.5549355134964441321414527347161381774063372501710842984499187197e-15,7.4700333491860629774050273051789636378494004060712997849307549485e-14,0
1.42108547152020037174224853515625e-14,1.1375793643188646599363345501260336516859751726468146715998620810e-11,1.1375793643188646599363345501260336516859751726468146715998620810e-11,7.1098710269929041246020909382877103230373448290425916974991380064e-15,1.4940066698372737664893343026819323139989762751720320457076136373e-13,0
2.8421709430404007434844970703125e-14,2.2751587286377394704769478005162453950632325769936663827049544449e-11,2.2751587286377394704769478005162453950632325769936663827049544449e-11,1.4219742053985871690480923753226533719145203606210414891905965280e-14,2.9880133396747922170119839939319456469588172021595078036805687465e-13,0
