# zero shifted mathieu eigen value precision_digits=64 n=54
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,7.9065452726980303522900935164940315083823686481765492521587470293e-17,7.9065452726980303522900935164940315083823686481765492521587470293e-17,2.7114352787030282415260951702654429041091799204995024870228899277e-20,7.5946232465023962247128973754511770805070822174090825345782871179e-19,0
1.08420217248550443400745280086994171142578125e-19,1.5813090545396060704848752139468470649354697034331403259086798294e-16,1.5813090545396060704848752139468470649354697034331403259086798294e-16,5.4228705574060564831442908571565400032080579678777103083288059995e-20,1.5189246493004792455602004117852243462575416179031023374470030758e-18,0
2.1684043449710088680149056017398834228515625e-19,3.1626181090792121410771764704858571829227337610292957722681595188e-16,3.1626181090792121410771764704858571829227337610292957722681595188e-16,1.0845741114812112966656983780815696786429128124243126791043071052e-19,3.0378492986009584935908845703504044152921572739104605140170382414e-18,0
4.336808689942017736029811203479766845703125e-19,6.3252362181584242825840571113403665781791286104841977747458919792e-16,6.3252362181584242825840571113403665781791286104841977747458919792e-16,2.1691482229624225934787575827641860693344062450220156977866570574e-19,6.0756985972019169970637041278206317389131974235908445486540428193e-18,0
8.67361737988403547205962240695953369140625e-19,1.2650472436316848566886930904155342006704770948859186458569034574e-15,1.2650472436316848566886930904155342006704770948859186458569034574e-15,4.3382964459248451875469584719325589872101409289640557128151696069e-19,1.2151397194403834033655148204120555248906620137084584943156928919e-17,0
1.73472347597680709441192448139190673828125e-18,2.5300944872633697140649128534209119422890551802788464475166275748e-15,2.5300944872633697140649128534209119422890551802788464475166275748e-15,8.6765928918496903774516901694818653713616432794199123714561988161e-19,2.4302794388807668225421256202158278684251691728366374582201440226e-17,0
3.4694469519536141888238489627838134765625e-18,5.0601889745267394308799323972011980548464783173912718809119544581e-15,5.0601889745267394308799323972011980548464783173912718809119544581e-15,1.7353185783699380764334473241430720352697113571300658027818773862e-18,4.8605588777615337083286351579985238931197591630206653736537056815e-17,0
6.938893903907228377647697925567626953125e-18,1.0120377949053478872760291555839892842574140420561199011350893206e-14,1.0120377949053478872760291555839892842574140420561199011350893206e-14,3.4706371567398761566393318092729399322956585804393686595853543231e-18,9.7211177555230676696348059862645274648695234807791456688620356391e-17,0
1.387778780781445675529539585113525390625e-17,2.0240755898106957789522290157429773031134711651791739943672879373e-14,2.0240755898106957789522290157429773031134711651791739943672879373e-14,6.9412743134797523283684122624930634537499011151549176761566801690e-18,1.9442235511046136351179754653599030072677642663298527154892218783e-16,0
2.77555756156289135105907917022705078125e-17,4.0481511796213915755051408497859498761908711886698718550385926587e-14,4.0481511796213915755051408497859498761908711886698718550385926587e-14,1.3882548626959504717095819100774862401203261963888449434288726539e-17,3.8884471022092276750000080031478412144458268795917028855526559571e-16,0
5.5511151231257827021181583404541015625e-17,8.0963023592427832214130129727718834847923100829363017126187686200e-14,8.0963023592427832214130129727718834847923100829363017126187686200e-14,2.7765097253919009675627616504704675873773354193883064858089055624e-17,7.7768942044184569690562442960081843704117276768741761782135123849e-16,0
