# zero shifted mathieu eigen value precision_digits=64 n=18
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,8.8092265680215412899643317016619974973174047652145747134282180884e-18,8.8092265680215412899643317016619974973174047652145747134282180884e-18,2.7188970888955374351741764511302461411473471497575847880951290396e-20,2.7273147269416536505505506694690464144445118926692290549181884398e-19,0
1.08420217248550443400745280086994171142578125e-19,1.7618453136043082580234050456164553286726199927423936998313246598e-17,1.7618453136043082580234050456164553286726199927423936998313246598e-17,5.4377941777910748704426081654828868168908024467357830241707551229e-20,5.4546294538833073020092378634850287841622220384988631480820219317e-19,0
2.1684043449710088680149056017398834228515625e-19,3.5236906272086165161689649123691339742005879304759552840514750534e-17,3.5236906272086165161689649123691339742005879304759552840514750534e-17,1.0875588355582149741262237383855351772224036822456652111269984733e-19,1.0909258907766614607651021825157801390895173265778055788261908670e-18,0
4.336808689942017736029811203479766845703125e-19,7.0473812544172330328265491092831612159729019304626049521858763285e-17,7.0473812544172330328265491092831612159729019304626049521858763285e-17,2.1751176711164299484032558979269016098681796081674706642549001014e-19,2.1818517815533229229832228043066578083896752695787104268102523677e-18,0
8.67361737988403547205962240695953369140625e-19,1.4094762508834466067607575356745895503435382455336170214185416084e-16,1.4094762508834466067607575356745895503435382455336170214185416084e-16,4.3502353422328598974097454804771282418010439676963488315387086680e-19,4.3637035631066458517785193657137057470807045321375577252257374671e-18,0
1.73472347597680709441192448139190673828125e-18,2.8189525017668932143033059266210083302450473819261643875656710131e-16,2.8189525017668932143033059266210083302450473819261643875656710131e-16,8.7004706844657197972324256994475565748303931540930999616224413985e-19,8.7274071262132917268053337598289720910371572544975815594456475899e-18,0
3.4694469519536141888238489627838134765625e-18,5.6379050035337864317337752743293335864190939520444199527515621049e-16,5.6379050035337864317337752743293335864190939520444199527515621049e-16,1.7400941368931439604116590352868313538330536889025987508492475633e-18,1.7454814252426583546603847633264187174939965016300380739985762076e-17,0
6.938893903907228377647697925567626953125e-18,1.1275810007067572875976204233007934938131109654908163522125187531e-15,1.1275810007067572875976204233007934938131109654908163522125187531e-15,3.4801882737862879246840136521629428821392313749716554080633294850e-18,3.4909628504853167465180415720953351164243794033144524717801080988e-17,0
1.387778780781445675529539585113525390625e-17,2.2551620014135145801987023203412941430049306297501301023775802107e-15,2.2551620014135145801987023203412941430049306297501301023775802107e-15,6.9603765475725758648108096306830066142127488572534879703011734897e-18,6.9819257009706336418251713259606648329153139839048320774685568334e-17,0
2.77555756156289135105907917022705078125e-17,4.5103240028270291804112505356414173016170160421004066292474057708e-15,4.5103240028270291804112505356414173016170160421004066292474057708e-15,1.3920753095145151791392748566794497844496963092902489596442610404e-17,1.3963851401941267878806695379001339060664925293382469577025283454e-16,0
5.5511151231257827021181583404541015625e-17,9.0206480056540584408778846511181538184012111148108651739577576198e-15,9.0206480056540584408778846511181538184012111148108651739577576198e-15,2.7841506190290303829870014355302943883954355292626127080116535864e-17,2.7927702803882538138238801666322963657211652820836490753924328474e-16,0
1.1102230246251565404236316680908203125e-16,1.8041296011308117201977303621577609719379617553741052646316911762e-14,1.8041296011308117201977303621577609719379617553741052646316911762e-14,5.5683012380580608648078097597461758393146967758460039031842320252e-17,5.5855405607765085798979246965929053110307418032642704317634354234e-16,0
2.220446049250313080847263336181640625e-16,3.6082592022616235684840744520520629544335850017446469924202623617e-14,3.6082592022616235684840744520520629544335850017446469924202623617e-14,1.1136602476116122124950847074234762205041929017730391951914390005e-16,1.1171081121553020968796506846500647862300651327368646504668857570e-15,0
4.44089209850062616169452667236328125e-16,7.2165184045232476493226038150504513713120828583513535407447221537e-14,7.2165184045232476493226038150504513713120828583513535407447221537e-14,2.2273204952232245831242604367439664726271860673923930681310870845e-16,2.2342162243106057173595643506273340060642155665001901935650326801e-15,0
8.8817841970012523233890533447265625e-16,1.4433036809046497348063027273887495954117952264547908577817354158e-13,1.4433036809046497348063027273887495954117952264547908577817354158e-13,4.4546409904464497987848849610763876401598618100456507956226401721e-16,4.4684324486212175291201806265736420466121180566878998053276789237e-15,0
1.7763568394002504646778106689453125e-15,2.8866073618093002893797333122931695647924131769835587666598587454e-13,2.8866073618093002893797333122931695647924131769835587666598587454e-13,8.9092819808929021277152262725097826073839912869862924896909220538e-16,8.9368648972424594358445689545044306316977498537125121972568252615e-15,0
3.552713678800500929355621337890625e-15,5.7732147236186038578279780546572853404305821252434107085685082885e-13,5.7732147236186038578279780546572853404305821252434107085685082885e-13,1.7818563961785814376012277946473102902563525077911761446199099656e-15,1.7873729794485016382105968715087450621599687656396604170329213333e-14,0
7.10542735760100185871124267578125e-15,1.1546429447237220831930001829664473244007906903326487490507695876e-12,1.1546429447237220831930001829664473244007906903326487490507695876e-12,3.5637127923571669234351857498964423592616996615205208304036098384e-15,3.5747459588970422805879260659689284310497264976583764783037914228e-14,0
1.42108547152020037174224853515625e-14,2.3092858894474494128956186541257498498712550046150203941222136750e-12,2.3092858894474494128956186541257498498712550046150203941222136750e-12,7.1274255847143500398012921423634254625656018660957419571673261574e-15,7.1494919177942405778427814279036305966036375022066084544983849475e-14,0
2.8421709430404007434844970703125e-14,4.6185717788949198118297104614460739105090315455599724067181902693e-12,4.6185717788949198118297104614460739105090315455599724067181902693e-12,1.4254851169428764851326266856315042933669850449259174094809229226e-14,1.4298983835589105222353280072950520191906135715765591174450315560e-13,0
5.684341886080801486968994140625e-14,9.2371435577899235678133135390556719159869981690110043997695749170e-12,9.2371435577899235678133135390556719159869981690110043997695749170e-12,2.8509702338857788789547264009431086160453698052503099999288811472e-14,2.8597967671180706711377429280715388864094992592146523689643357844e-13,0
1.136868377216160297393798828125e-13,1.8474287115580182912242197569847258227076249843325118117175537040e-11,1.8474287115580182912242197569847258227076249843325118117175537040e-11,5.7019404677716613926673449289652031565050153837423204065356595802e-14,5.7195935342371398489438337230618671533703845866196899122686893700e-13,0
2.27373675443232059478759765625e-13,3.6948574231161708930946677323292718156433166988464960075124818996e-11,3.6948574231161708930946677323292718156433166988464960075124818996e-11,1.1403880935543737324366258433115036468034928082859555578742228085e-13,1.1439187068478273724561060617743291737228293506028448245785961233e-12,0
4.5474735088646411895751953125e-13,7.3897148462328790287742485114214596097914993120068900808721819656e-11,7.3897148462328790287742485114214596097914993120068900808721819656e-11,2.2807761871089132804858791701918085215405862074095339755778339400e-13,2.2878374136972523555815707553520012475072112479021759676991851523e-12,0
9.094947017729282379150390625e-13,1.4779429692467907027888150596483665515867676135674523642357731467e-10,1.4779429692467907027888150596483665515867676135674523642357731467e-10,4.5615523742184898234222687026184152826752086838501616180116455145e-13,4.5756748274008951538405869431615335380483154402161564939221042660e-12,0
1.818989403545856475830078125e-12,2.9558859384944409937134926580242975299386523644521426071412712387e-10,2.9558859384944409937134926580242975299386523644521426071412712387e-10,9.1231047484396326966465822778527701541316431001609339726582445639e-13,9.1513496548273520783910428581064671082191087039533876124671088178e-12,0
3.63797880709171295166015625e-12,5.9117718769923203399704443451289800719729431256846486040636300417e-10,5.9117718769923203399704443451289800719729431256846486040636300417e-10,1.8246209496889877592501371435583271827076984955816816679208734697e-12,1.8302699309756951239622259538972746307790480865355372184856708887e-11,0
7.2759576141834259033203125e-12,1.1823543753998394090114795799940519257013011206445078511985096591e-9,1.1823543753998394090114795799940519257013011206445078511985096591e-9,3.6492418993822203981835789505989256966089540760632958370324372194e-12,3.6605398619922890810610797853994518011362494841450148877043046022e-11,0
1.4551915228366851806640625e-11,2.3647087508051801820925787985499437474222494814854828253600366859e-9,2.3647087508051801820925787985499437474222494814854828253600366859e-9,7.2984837987814203151005518473763695908094119798934655103704835984e-12,7.3210797241481734946731378692264655088409587383683204570949096285e-11,0
2.910383045673370361328125e-11,4.7294175016323658204640905088577930699877093530280299769851410764e-9,4.7294175016323658204640905088577930699877093530280299769851410764e-9,1.4596967597630758705136081817462324290085522694530956719089941594e-11,1.4642159448950728319585923236228874613328464542214585164017587697e-10,0
5.82076609134674072265625e-11,9.4588350033527534660475475248318321246211493026894079912636543694e-9,9.4588350033527534660475475248318321246211493026894079912636543694e-9,2.9193935195533189710023294829727876927843053403362370343406340646e-11,2.9284318900518981960416310896120403097443790889502171921487548163e-10,0
1.16415321826934814453125e-10,1.8917670007057594232601639958809729749303775852175237525536022306e-8,1.8917670007057594232601639958809729749303775852175237525536022306e-8,5.8387870392153068619140864070400400460814123000540856560296365141e-11,5.8568637811508065208097474947895445315273762313951456604016149221e-10,0
