# zero shifted mathieu eigen value precision_digits=64 n=32
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.7782707165595315186050781011557960710353763367539748006181133317e-17,2.7782707165595315186050781011557960710353763367539748006181133317e-17,2.7131549966401674986377715831599571006204847038613035162286263005e-20,4.6168721585055753497266143367497206735833178291883985587591894748e-19,0
1.08420217248550443400745280086994171142578125e-19,5.5565414331190630373049711136896554473962603385672109388583625524e-17,5.5565414331190630373049711136896554473962603385672109388583625524e-17,5.4263099932803349973681358532125541478479104868820419324788696800e-20,9.2337443170111507018428403434925297896057365544356295435228503763e-19,0
2.1684043449710088680149056017398834228515625e-19,1.1113082866238126074989201872891564116150940524215994538032315602e-16,1.1113082866238126074989201872891564116150940524215994538032315602e-16,1.0852619986560669995106642453995668082178652855679682166047183206e-19,1.8467488634022301413244127366957413354519931759289041814264287776e-18,0
4.336808689942017736029811203479766845703125e-19,2.2226165732476252151495442327832141118186673931514498196167234558e-16,2.2226165732476252151495442327832141118186673931514498196167234558e-16,2.1705239973121339991694767898273575310729173761244627144694564998e-19,3.6934977268044602864722041453804241854690138649708838773700848565e-18,0
8.67361737988403547205962240695953369140625e-19,4.4452331464952504309059038983860333783521427353408780707048666641e-16,4.4452331464952504309059038983860333783521427353408780707048666641e-16,4.3410479946242679989315467757676107210470143899813262409227213517e-19,7.3869954536089205882379229787166144647312902059617692829551218646e-18,0
1.73472347597680709441192448139190673828125e-18,8.8904662929905008642390695280504873784506436332734681404694047764e-16,8.8904662929905008642390695280504873784506436332734681404694047764e-16,8.6820959892485360002334663359868040805182066731186212309271531019e-19,1.4773990907217841237649904709256293588900849704545141737661644103e-17,0
3.4694469519536141888238489627838134765625e-18,1.7780932585981001738187185981214657266983730848432170554264877194e-15,1.7780932585981001738187185981214657266983730848432170554264877194e-15,1.7364191978497072009948423809779938737288799656672041556899294135e-18,2.9547981814435682719996044425804848089676531687909493397033594933e-17,0
6.938893903907228377647697925567626953125e-18,3.5561865171962003515210559662884044759073323476552369885660157285e-15,3.5561865171962003515210559662884044759073323476552369885660157285e-15,3.4728383956994144057822812170785199960032542457570673716464997349e-18,5.9095963628871366418777028880778758019826433357758536575697596209e-17,0
1.387778780781445675529539585113525390625e-17,7.1123730343924007185765870127587011896778793689033611824484225503e-15,7.1123730343924007185765870127587011896778793689033611824484225503e-15,6.9456767913988288267349482546471691305448040711946886547347876467e-18,1.1819192725774273675269381787823390894533867357658226851065485423e-16,0
2.77555756156289135105907917022705078125e-17,1.4224746068784801499291074346244972513375577125919714300329434034e-14,1.4224746068784801499291074346244972513375577125919714300329434034e-14,1.3891353582797657714151439791254855970093337037030970996415462923e-17,2.3638385451548548916594667622317455386375919006396633591104626300e-16,0
5.5511151231257827021181583404541015625e-17,2.8449492137569603247133749975400235023366105354223542190976381674e-14,2.8449492137569603247133749975400235023366105354223542190976381674e-14,2.7782707165595315671029052710351792015005962259983927920875372728e-17,4.7276770903097104097412951431318536642255467550482876845531985570e-16,0
