# zero shifted mathieu eigen value precision_digits=64 n=48
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,6.2477161958931952948913597198264026150625512672025571258805299114e-17,6.2477161958931952948913597198264026150625512672025571258805299114e-17,2.7116823766897549022965971006190983572320100986122209747745355518e-20,6.7821495830364690589155316386955452533577359663230301220429603960e-19,0
1.08420217248550443400745280086994171142578125e-19,1.2495432391786390589995081590154910286584576013390951942380922191e-16,1.2495432391786390589995081590154910286584576013390951942380922191e-16,5.4233647533795098046853652735047353674412222280342673361028308122e-20,1.3564299166072938122798082602165268104971905102642440815419470327e-18,0
2.1684043449710088680149056017398834228515625e-19,2.4990864783572781180839611782318240799132246859883933100663594965e-16,2.4990864783572781180839611782318240799132246859883933100663594965e-16,1.0846729506759019609739414836075625346845593255157957074940796426e-19,2.7128598332145876265464242503427246618692704197425232775693428452e-18,0
4.336808689942017736029811203479766845703125e-19,4.9981729567145562365077017972670162503118480389445410692802728062e-16,4.9981729567145562365077017972670162503118480389445410692802728062e-16,2.1693459013518039220953566828415869141978507113474570613195628499e-19,5.4257196664291752610400794203241334998166274860650501195303302854e-18,0
8.67361737988403547205962240695953369140625e-19,9.9963459134291124743745213577475048633665766155756420382297925859e-16,9.9963459134291124743745213577475048633665766155756420382297925859e-16,4.3386918027036078447806082281890212080584099893991501902039030321e-19,1.0851439332858350553869082519203003804573833956241019649563918719e-17,0
1.73472347597680709441192448139190673828125e-18,1.9992691826858224954185513768348899184114962340421860512316076145e-15,1.9992691826858224954185513768348899184114962340421860512316076145e-15,8.6773836054072156919207959064014319375498968491414325140260747157e-19,2.1702878665716701234893859752624955633935843031252962986040451610e-17,0
3.4694469519536141888238489627838134765625e-18,3.9985383653716449930116911748113356249039456786120721666250129763e-15,3.9985383653716449930116911748113356249039456786120721666250129763e-15,1.7354767210814431393279909612896421983090042007864896556532174376e-18,4.3405757331433402978410498362125709807231259996207666221426307531e-17,0
6.938893903907228377647697925567626953125e-18,7.9970767307432899947217360341888944431575407338907008296604101250e-15,7.9970767307432899947217360341888944431575407338907008296604101250e-15,3.4709534421628862824313090426167076576204603879733944573178863390e-18,8.6811514662866807991312112151754665293555803396167891733766532798e-17,0
1.387778780781445675529539585113525390625e-17,1.5994153461486580024236886806642681987920371250893682702421219491e-14,1.5994153461486580024236886806642681987920371250893682702421219491e-14,6.9419068843257725799639265653831085017015500220892720062592098486e-18,1.7362302932573362412058868601352272547672464175893055545901065307e-16,0
2.77555756156289135105907917022705078125e-17,3.1988306922973160187647432566344939007915439845805012266568009776e-14,3.1988306922973160187647432566344939007915439845805012266568009776e-14,1.3883813768651545220333087051364990888852187433075092129586809799e-17,3.4724605865146728079303521886710232789782063419723245317952318952e-16,0
5.5511151231257827021181583404541015625e-17,6.3976613845946320931989500944928199149357974760230109169079268006e-14,6.3976613845946320931989500944928199149357974760230109169079268006e-14,2.7767627537303090682287109785125086436353287656349873771301765628e-17,6.9449211730293469179350182509445854266048035762094392053804540193e-16,0
1.1102230246251565404236316680908203125e-16,1.2795322769189264409075754513880985087465077533535758518544604638e-13,1.2795322769189264409075754513880985087465077533535758518544604638e-13,5.5535255074606182331057962299830664442122732350415618570072068743e-17,1.3889842346058699044167291996301436654791465643006428311481663802e-15,0
2.220446049250313080847263336181640625e-16,2.5590645538378529708862926327343485638765241825397767684714697619e-13,2.5590645538378529708862926327343485638765241825397767684714697619e-13,1.1107051014921236852805089551798387864047413986717781113157420842e-16,2.7779684692117418921523605970268819131816724633532534461076329836e-15,0
