# zero shifted mathieu eigen value precision_digits=64 n=14
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,5.3398346997696331202004104427832143431109930403885679923745726078e-18,5.3398346997696331202004104427832143431109930403885679923745726078e-18,2.7244054590661393470410257361138848689341801226472285675380472489e-20,2.1907014152901058957376472483720375795848319021855610161616179278e-19,0
1.08420217248550443400745280086994171142578125e-19,1.0679669399539266240588742592102169991404191684754635989474831276e-17,1.0679669399539266240588742592102169991404191684754635989474831276e-17,5.4488109181322786941779298939296785670429549412013448925891996304e-20,4.3814028305802117920940149713217144698495933278930711398360706844e-19,0
2.1684043449710088680149056017398834228515625e-19,2.1359338799078532481929172010347305203656696001544533040826316986e-17,2.1359338799078532481929172010347305203656696001544533040826316986e-17,1.0897621836264557388739373474666992450845253062012516857564447442e-19,8.7628056611604235866629118409539861833197495578755481040822003416e-19,0
4.336808689942017736029811203479766845703125e-19,4.2718677598157064966865091325266471291662564260232198673478922013e-17,4.2718677598157064966865091325266471291662564260232198673478922013e-17,2.1795243672529114779012801696564526169215594010322550343611694905e-19,1.7525611322320847183225351275150201348328509188121594666559109950e-18,0
8.67361737988403547205962240695953369140625e-19,8.5437355196314129945757171868820386128369191381053634477274578427e-17,8.5437355196314129945757171868820386128369191381053634477274578427e-17,4.3590487345058229564161822382051217412433260908700833916976825728e-19,3.5051222644641694406048812923269318681067126377828184546888301773e-18,0
1.73472347597680709441192448139190673828125e-18,1.7087471039262825993962230061079054649809362486059787171517626957e-16,1.7087471039262825993962230061079054649809362486059787171517626957e-16,8.7180974690116459152868520719791095152088584112549934548559321210e-19,7.0102445289283388970490067338414301761007226458820362496874214309e-18,0
3.4694469519536141888238489627838134765625e-18,3.4174942078525652007167642871418019045104014336422739055202266649e-16,3.4174942078525652007167642871418019045104014336422739055202266649e-16,1.7436194938023291840391654526233683186277558334909560742450136046e-18,1.4020489057856677857454990064433126480736668130488882309407433487e-17,0
6.938893903907228377647697925567626953125e-18,6.8349884157051304091308016739875677463694726329313529285250366301e-16,6.8349884157051304091308016739875677463694726329313529285250366301e-16,3.4872389876046583720055110581569223195762615474139555757780799133e-18,2.8040978115713355968337886515867320427502494475550742015369115309e-17,0
1.387778780781445675529539585113525390625e-17,1.3669976831410260849050695746790991555370056487854245728488137524e-15,1.3669976831410260849050695746790991555370056487854245728488137524e-15,6.9744779752093167597197427279545875282500288203337988410653762876e-18,5.6081956231426712950387398579738934334227756686783915925554554967e-17,0
2.77555756156289135105907917022705078125e-17,2.7339953662820521821257761088845409867156015138909294803646467185e-15,2.7339953662820521821257761088845409867156015138909294803646467185e-15,1.3948955950418633582274367902472147891406130172912905512064524074e-17,1.1216391246285342995562129935149523150619566333543161081450096503e-16,0
5.5511151231257827021181583404541015625e-17,5.4679907325641044135141000558744546807107297132500372264038568990e-15,5.4679907325641044135141000558744546807107297132500372264038568990e-15,2.7897911900837267415888265591196197350564947516581822583693147444e-17,2.2432782492570687613062860747106142573014455867154871520089236591e-16,0
1.1102230246251565404236316680908203125e-16,1.0935981465128209024078391464170416228244892729877912343912077123e-14,1.0935981465128209024078391464170416228244892729877912343912077123e-14,5.5795823801674535837134650327400082797167820050397511958735087362e-17,4.4865564985141381713880125001441879326564310257420989276089946017e-16,0
2.220446049250313080847263336181640625e-16,2.1871962930256418836357548338026988225426131165344485477157949349e-14,2.1871962930256418836357548338026988225426131165344485477157949349e-14,1.1159164760334907569570177723483157257870475084359431365896912933e-16,8.9731129970282789378777864031811808122743060394027300073018351553e-16,0
4.44089209850062616169452667236328125e-16,4.3743925860512840825518158314799625939738545090243057473661269785e-14,4.3743925860512840825518158314799625939738545090243057473661269785e-14,2.2318329520669816747713346078979400989662523005226049731459831523e-16,1.7946225994056568256162618417941319610372664666342171676613402845e-15,0
8.8817841970012523233890533447265625e-16,8.7487851721025694262248563184590061140149420725593520923656863404e-14,8.7487851721025694262248563184590061140149420725593520923656863404e-14,4.4636659041339639929718654686015337316402765676323224961049420104e-16,3.5892451988113178033953419282260376747867752873256875101385421029e-15,0
1.7763568394002504646778106689453125e-15,1.7497570344205143896934611258920904976400575983547335299021521871e-13,1.7497570344205143896934611258920904976400575983547335299021521871e-13,8.9273318082679305596605159484290331512247836650751710709293478934e-16,7.1784903976226522154419568350526948274834907088609688727967141413e-15,0
3.552713678800500929355621337890625e-15,3.4995140688410307971808817005905933299097996521859677718762822872e-13,3.4995140688410307971808817005905933299097996521859677718762822872e-13,1.7854663616535871414188171941788741479131630878499835570797358608e-15,1.4356980795245370865489005584904063303094510348645491552307685052e-14,0
7.10542735760100185871124267578125e-15,6.9990281376820696655376011964488778805895992678625371205050016380e-13,6.9990281376820696655376011964488778805895992678625371205050016380e-13,3.5709327233071784007844904063514683064232649325829271022984702235e-15,2.8713961590491007469398378832172387090601325977515092234556045214e-14,0
1.42108547152020037174224853515625e-14,1.3998056275364171615778553574304855702269301614271671937759925880e-12,1.3998056275364171615778553574304855702269301614271671937759925880e-12,7.1418654466143732733564048848494161746271947011590162947754723877e-15,5.7427923180983077892478228339158343254070067989741239913267546934e-14,0
2.8421709430404007434844970703125e-14,2.7996112550728472370370511876928791632979938809921690777595634617e-12,2.7996112550728472370370511876928791632979938809921690777595634617e-12,1.4283730893228812433862506059657546751520376943837597335507976845e-14,1.1485584636197040759968233958042317988136621481405113682618149067e-13,0
5.684341886080801486968994140625e-14,5.5992225101457461295994642688659347892374165611187218191255447588e-12,5.5992225101457461295994642688659347892374165611187218191255447588e-12,2.8567461786457888416323797290132320353252125311830213362885432443e-14,2.2971169272395782245826821239209006990986174869549214491503742693e-13,0
1.136868377216160297393798828125e-13,1.1198445020291698881300376128872930399162200096711018174896154339e-11,1.1198445020291698881300376128872930399162200096711018174896154339e-11,5.7134923572916831027042735351392502036541837228117439667837522139e-14,4.5942338544798367395215057069169687364481978210658255215246214418e-13,0
2.27373675443232059478759765625e-13,2.2396890040584224251006542760072943842087006239151559748436262398e-11,2.2396890040584224251006542760072943842087006239151559748436262398e-11,1.1426984714583787883166603449016808082697452162832428443079725713e-13,9.1884677089623946404675782887379582852712042845375838969411074109e-13,0
4.5474735088646411895751953125e-13,4.4793780081171754455636248631556937947968324633454014509363491226e-11,4.4793780081171754455636248631556937947968324633454014509363491226e-11,2.2853969429169262477365432975284152014269553384415313525185454707e-13,1.8376935417935673926633432385918811502123486418543951167988209187e-12,0
9.094947017729282379150390625e-13,8.9587560162356732725765158525579821671285526298206020193504846985e-11,8.9587560162356732725765158525579821671285526298206020193504846985e-11,4.5707938858345271798859774757948888607798737907247969486482064788e-13,3.6753870835914886436060034476223696301052994467360147106210970647e-12,0
1.818989403545856475830078125e-12,1.7917512032476636070950103263559738436886798213298359007662365407e-10,1.7917512032476636070950103263559738436886798213298359007662365407e-10,9.1415877716717530974235220732447645086157133741318158202359007178e-13,7.3507741672003927203293279534907636174415181219962620417394674263e-12,0
3.63797880709171295166015625e-12,3.5835024064974430245088549188553739885858935973287237832708657532e-10,3.5835024064974430245088549188553739885858935973287237832708657532e-10,1.8283175543354301145453341422731499941764763251677162159545233435e-12,1.4701548334470447173128365551898387885845076039100310544193424340e-11,0
7.2759576141834259033203125e-12,7.1670048130033492902930920444117868818918661689622933236693121304e-10,7.1670048130033492902930920444117868818918661689622933236693121293e-10,3.6566351086751782093332102267407075928019725351848435324843429234e-12,2.9403096669219541276138972978926370775369667316956577190392511967e-11,0
1.4551915228366851806640625e-11,1.4334009626040551545688074052646405679874617167709254619880781512e-9,1.4334009626040551545688074052646405679874617167709254619880781381e-9,7.3132702173676283396367724758400028978952128406679870509595823707e-12,5.8806193339553670271834139822069086740499514466610379084939166728e-11,0
