# zero shifted mathieu eigen value precision_digits=64 n=55
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,8.2019903311840021590674024652687191463192713183769000453114980838e-17,8.2019903311840021590674024652687191463192713183769000453114980838e-17,2.7114017623748767467991413108326344285352963035956694364666109368e-20,7.7300504113341290220263628724148527577455164784282779872062836036e-19,0
1.08420217248550443400745280086994171142578125e-19,1.6403980662368004318413380056245990386369988905462928586695819386e-16,1.6403980662368004318413380056245990386369988905462928586695819386e-16,5.4228035247497534936903735723127240946677649274257615162630807887e-20,1.5460100822668258050443330145822663129009346130924707202673295604e-18,0
2.1684043449710088680149056017398834228515625e-19,3.2807961324736008637941060615326189147829727840006742384078413698e-16,3.2807961324736008637941060615326189147829727840006742384078413698e-16,1.0845607049499506987749110947215269139778422426448509879034186346e-19,3.0920201645336516126449077895617156734706237376854667007706611705e-18,0
4.336808689942017736029811203479766845703125e-19,6.5615922649472017280339323241989211797330175430291995422707948874e-16,6.5615922649472017280339323241989211797330175430291995422707948874e-16,2.1691214098999013976971677104789822081762041464559337329820809545e-19,6.1840403290673032355147826207121635557076994563591526239247256733e-18,0
8.67361737988403547205962240695953369140625e-19,1.3123184529894403457850745452932575761183698693333779196829520359e-15,1.3123184529894403457850745452932575761183698693333779196829520359e-15,4.3382428197998027959837175051016779375813879977962906435800067304e-19,1.2368080658134606511929433407779256091212678316560128068669579466e-17,0
1.73472347597680709441192448139190673828125e-18,2.6246369059788806922833014124004085137633057473080885662938852146e-15,2.6246369059788806922833014124004085137633057473080885662938852146e-15,8.6764856395996055943249633467782099628539032968862431943599511226e-19,2.4736161316269213187458339480978229259466246087599122547253449255e-17,0
3.4694469519536141888238489627838134765625e-18,5.2492738119577613874192121120563904803488800550309535226233393080e-15,5.2492738119577613874192121120563904803488800550309535226233393080e-15,1.7352971279199211198080040039855836298673983652994887678093683663e-18,4.9472322632538427029314569623635336089910224706006434568700834961e-17,0
6.938893903907228377647697925567626953125e-18,1.0498547623915522786248861373135074825714870558516576883516877174e-14,1.0498547623915522786248861373135074825714870558516576883516877174e-14,3.4705942558398422433880533464909338266826018375261411185179759252e-18,9.8944645265076856676220701893986256566244777238389382853936455380e-17,0
1.387778780781445675529539585113525390625e-17,2.0997095247831045618139471342359325541322472565216354057758230198e-14,2.0997095247831045618139471342359325541322472565216354057758230198e-14,6.9411885116796845018642880470609340632470983686665633248787537845e-18,1.9788929053015372382280765437483544349829404740746630942752178356e-16,0
