# zero shifted mathieu eigen value precision_digits=64 n=16
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,6.9661052525500018223874106590592345172991418531208796127105597065e-18,6.9661052525500018223874106590592345172991418531208796127105597065e-18,2.7211348642773444618700822886950134833199772863753435987150623853e-20,2.4586253832529418200012089982216385557135579137937076666777211559e-19,0
1.08420217248550443400745280086994171142578125e-19,1.3932210505100003645017794252352134147653192377339423601295286983e-17,1.3932210505100003645017794252352134147653192377339423601295286983e-17,5.4422697285546889238350758798250524014270282723982123442559714776e-20,4.9172507665058836407583012691625057801414624409592089368175173534e-19,0
2.1684043449710088680149056017398834228515625e-19,2.7864421010200007291007480241638928747677533934087288550028377160e-17,2.7864421010200007291007480241638928747677533934087288550028377160e-17,1.0884539457109377848049796969390206542061536693002847089854834828e-19,9.8345015330117672845401356292019262363031424168938688290959015048e-19,0
4.336808689942017736029811203479766845703125e-19,5.5728842020400014585902527431016499306051780545950613241986257814e-17,5.5728842020400014585902527431016499306051780545950613241986257814e-17,2.1769078914218755697618174777740820041426476775761958297650881958e-19,1.9669003066023534581174403621911511185989803625595753820741437989e-18,0
8.67361737988403547205962240695953369140625e-19,1.1145768404080002918735532265298756586458733948414353707950449364e-16,1.1145768404080002918735532265298756586458733948414353707950449364e-16,4.3538157828437511401310672911323267915854429485993569171681442830e-19,3.9338006132047069210725336697853657299934871633673271142220913970e-18,0
1.73472347597680709441192448139190673828125e-18,2.2291536808160005843691171646979340081668521398636164492985082473e-16,2.2291536808160005843691171646979340081668521398636164492985082473e-16,8.7076315656875022826918639246013047194017661713422517550722978409e-19,7.8676012264094138614956791211829854907060314519271189089952457007e-18,0
3.4694469519536141888238489627838134765625e-18,4.4583073616320011712262771759485987860401593963786420271201581077e-16,4.4583073616320011712262771759485987860401593963786420271201581077e-16,1.7415263131375004575102645218549214007969372642104070418438117608e-18,1.5735202452818827800393805368814987580583902382222173979429512678e-17,0
6.938893903907228377647697925567626953125e-18,8.9166147232640023524047257381081207005544089867903313753262929662e-16,8.9166147232640023524047257381081207005544089867903313753262929662e-16,3.4830526262750009189080959914484846486540660104649731934868331899e-18,3.1470404905637655910397399243426045368220050498700763273501075239e-17,0
1.387778780781445675529539585113525390625e-17,1.7833229446528004744618137021059934312191336569132145298586421303e-15,1.7833229446528004744618137021059934312191336569132145298586421303e-15,6.9661052525500018533664597738515368406997408473172442572603208217e-18,6.2940809811275313059233952510036402047568186500705371636782989453e-17,0
2.77555756156289135105907917022705078125e-17,3.5666458893056009648471016221494643446202010075824675819909946736e-15,3.5666458893056009648471016221494643446202010075824675819909946736e-15,1.3932210505100003768933990711521345096172660185869013992152322944e-17,1.2588161962255063107222452111281029320300153554486468996438919006e-16,0
5.5511151231257827021181583404541015625e-17,7.1332917786112019933881001160488411599595468344728275535299782381e-15,7.1332917786112019933881001160488411599595468344728275535299782381e-15,2.7864421010200007786672266078315785781091979822159482630976477492e-17,2.5176323924510128195947550659657249374428628550566322825764990201e-16,0
1.1102230246251565404236316680908203125e-16,1.4266583557222404241551787719097352538726953300449919479304883934e-14,1.4266583557222404241551787719097352538726953300449919479304883934e-14,5.5728842020400016568561670777724033354402161329882497966034702866e-17,5.0352647849020264317905687067696822409628594261535883694709267535e-16,0
2.220446049250313080847263336181640625e-16,2.8533167114444809502205925386193548640135587961143069526857956529e-14,2.8533167114444809502205925386193548640135587961143069526857956529e-14,1.1145768404080003711799189603981854937552964047321511533928889269e-16,1.0070529569804056033985371712893542526600694832228630060186489763e-15,0
4.44089209850062616169452667236328125e-16,5.7066334228889623080821250564383773030599844037782279030371757776e-14,5.7066334228889623080821250564383773030599844037782279030371757776e-14,2.2291536808160009015945801001712411340078064077258702746238967881e-16,2.0141059139608124749587680623213785874832822518806724391828962902e-15,0
8.8817841970012523233890533447265625e-16,1.1413266845777926246728010029676466105932990194515618870891578237e-13,1.1413266845777926246728010029676466105932990194515618870891578237e-13,4.4583073616320024401281289178423695726300742947326636214420227488e-16,4.0282118279216300225643110036214284179643608069638692236406690453e-15,0
1.7763568394002504646778106689453125e-15,2.2826533691555859015711059726560107808570499081227673173881894801e-13,2.2826533691555859015711059726560107808570499081227673173881894801e-13,8.9166147232640074280121327056875421127228512036045598335476151566e-16,8.0564236558432803357157215232214691226816923381488304820900292290e-15,0
3.552713678800500929355621337890625e-15,4.5653067383111744120442278122015554783578538378505378732250646230e-13,4.5653067383111744120442278122015554783578538378505378732250646230e-13,1.7833229446528025047047764891412326087335366554103663567285408684e-15,1.6112847311686641833779841110868805910469555179815355295823075887e-14,0
7.10542735760100185871124267578125e-15,9.1306134766223592596965190920145560469862965877501616626490690979e-13,9.1306134766223592596965190920145560469862965877501616626490690979e-13,3.5666458893056090858189527703181859558540221045899068994722926164e-15,3.2225694623373608316953274483532430626118149472294000862061210225e-14,0
1.42108547152020037174224853515625e-14,1.8261226953244760261825292054901367844619538913811497689993427273e-12,1.8261226953244760261825292054901367844619538913811497689993427273e-12,7.1332917786112344772755047089458468143045073882076162851536825285e-15,6.4451389246748515231480918046974921630988212112395720856018350446e-14,0
2.8421709430404007434844970703125e-14,3.6522453906489687493379599596703561808343701263102290454224580294e-12,3.6522453906489687493379599596703561808343701263102290454224580294e-12,1.4266583557222534177101406092462328831384258305899332208681476677e-14,1.2890277849350222485325931267543636604128452948789005547370527921e-13,0
5.684341886080801486968994140625e-14,7.3044907812980042865675261168304853025242536307053774568581101597e-12,7.3044907812980042865675261168304853025242536307053774568581101597e-12,2.8533167114445329244404398893869083212985365744942880690851992811e-14,2.5780555698702522726770853377158907331443548243721685607253499823e-13,0
1.136868377216160297393798828125e-13,1.4608981562596275724701477045455602314182938694584415545521540547e-11,1.4608981562596275724701477045455602314182938694584415545521540547e-11,5.7066334228891702049615144708810946539777104275720373224693517762e-14,5.1561111397413356478017671798420551247709478477812614906415339760e-13,0
2.27373675443232059478759765625e-13,2.9217963125193620055668653512774051030651680723549316962396651849e-11,2.9217963125193620055668653512774051030651680723549316962396651849e-11,1.1413266845778757834245567778427363683848312782636451938436192128e-13,1.0312222279485995705393921717978164957721275662043274057657027205e-12,0
4.5474735088646411895751953125e-13,5.8435926250391514536400106110474044197216063358331559934289725485e-11,5.8435926250391514536400106110474044197216063358331559934289725485e-11,2.2826533691559185365781291449403923514537524749348265599331924018e-13,2.0624444558985289049949403594356229351599921923841466101794630685e-12,0
9.094947017729282379150390625e-13,1.1687185250080012677305141974044830916479672711488926402705274355e-10,1.1687185250080012677305141974044830916479672711488926402705274355e-10,4.5653067383125049520723210836112620767498721529253618760567477950e-13,4.1248889118023768656545133624101501426331066056319639938807020142e-12,0
1.818989403545856475830078125e-12,2.3374370500166864434710775899726911942568834446734574742356959709e-10,2.3374370500166864434710775899726911942568834446734574742356959709e-10,9.1306134766276814198088968358308249775659509557556932587331873865e-13,8.2497778236260299539676259404074735988927882456533000861852366614e-12,0
3.63797880709171295166015625e-12,4.6748741000361085189823591156700119056766650495443443620065303499e-10,4.6748741000361085189823591156700119056766650495443443620065303499e-10,1.8261226953266048902274840295585984006549472849782595164088009179e-12,1.6499555647337164798570197874616094112447674717072109819627047396e-11,0
7.2759576141834259033203125e-12,9.3497482000831595661255912147963781809286784975468705730673204605e-10,9.3497482000831595661255912147963781809286784975468705730673204605e-10,3.6522453906574842055178090682798352269252650381042463176044220549e-12,3.2999111295014749159684572776056467007399870058511959852001673313e-11,0
1.4551915228366851806640625e-11,1.8699496400210089244895132287880872477483762481254697586301806491e-9,1.8699496400210089244895132287880872477483762481254697586301806491e-9,7.3044907813320661112871610499534658115170947192401162446491431605e-12,6.5998222591391176569580998072368567617422762201713290989072976604e-11,0
2.910383045673370361328125e-11,3.7398992800595258940369727404615930195032701652247785462707006550e-9,3.7398992800595258940369727404615930195032701652247785462707006550e-9,1.4608981562732523023581924767428097732434649082909291196369924434e-11,1.3199644518822906614029056152944364913427276063656151089188163912e-10,0
5.82076609134674072265625e-11,7.4797985601890839683086613290264474434154103672680888016196222894e-9,7.4797985601890839683086613290264474434154103672680888016196222894e-9,2.9217963125738609251205708316509560325841446747140971881326649568e-11,2.6399289039824498428734462702743849710729602461126151345518437929e-10,0
