# zero shifted mathieu eigen value precision_digits=64 n=33
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,2.9544534112963738600746393097093486846849523183231319397200881542e-17,2.9544534112963738600746393097093486846849523183231319397200881542e-17,2.7129967045880384390033418821940759271670820186621964552066925199e-20,4.7521079685373660444990837277550889904725529379210900330462800734e-19,0
1.08420217248550443400745280086994171142578125e-19,5.9089068225927477202500626016109142959383287122190426741189455110e-17,5.9089068225927477202500626016109142959383287122190426741189455110e-17,5.4259934091760768780992310391284796105953431700817655409724017548e-20,9.5042159370747320915212746029814398094698942274662827671667324868e-19,0
2.1684043449710088680149056017398834228515625e-19,1.1817813645185495440903261131990696298210236696168345165460304290e-16,1.1817813645185495440903261131990696298210236696168345165460304290e-16,1.0851986818352153756568651177218270246290391823846046983893759678e-19,1.9008431874149464193134977795847926939032056098280527324701534606e-18,0
4.336808689942017736029811203479766845703125e-19,2.3635627290370990883419065979056863422233854234770886708106331195e-16,2.3635627290370990883419065979056863422233854234770886708106331195e-16,2.1703973636704307514618058750281784593419517203646360613504436359e-19,3.8016863748298928426639669951236043206378096664765309755198766971e-18,0
8.67361737988403547205962240695953369140625e-19,4.7271254580741981773288306818415610151553741883383815795122155395e-16,4.7271254580741981773288306818415610151553741883383815795122155395e-16,4.3407947273408615035159143083944545593713261600903412116732925065e-19,7.6033727496597857014758197340632844109571442360846904380205711807e-18,0
1.73472347597680709441192448139190673828125e-18,9.4542509161483963572377313078038753562111697774977856127983842086e-16,9.4542509161483963572377313078038753562111697774977856127983842086e-16,8.6815894546817230094010388501412996843077775734598582303015465644e-19,1.5206745499319571467543182443390872207487837011495307808525575718e-17,0
3.4694469519536141888238489627838134765625e-18,1.8908501832296792724795742392090764040552089440553305155603810616e-15,1.8908501832296792724795742392090764040552089440553305155603810616e-15,1.7363178909363446028278918633692161653399531166715615386229394505e-18,3.0413490998639143193452536787838960412049459594689650059651826547e-17,0
6.938893903907228377647697925567626953125e-18,3.7817003664593585490872603890113581589847692681526700506205343712e-15,3.7817003664593585490872603890113581589847692681526700506205343712e-15,3.4726357818726892094465201001022572626122766466048393485955320213e-18,6.0826981997278287420369761179906804450630792791338416969788191132e-17,0
1.387778780781445675529539585113525390625e-17,7.5634007329187171146869684203955378784465554630247022483033466571e-15,7.5634007329187171146869684203955378784465554630247022483033466571e-15,6.9452715637453784340559856936598143971042749890033996770462320084e-18,1.2165396399455657897459827277672930051328293051182298004262210062e-16,0
