# zero shifted mathieu eigen value precision_digits=64 n=60
# u:=q^2/n^4, m:=(a+b-2n^2)/2n^2, d:=q^n/(2^(n-1)(n-1)!)^2 2/(a-b)-1
u,a,b,m,d,digits_loss(1/0)
0,0,0,0,0,0
5.42101086242752217003726400434970855712890625e-20,9.7605308109281310537476492468740906966697292231335156326108861943e-17,9.7605308109281310537476492468740906966697292231335156326108861943e-17,2.7112585585911475149299025685761363046304803397593098979474683873e-20,8.4072368752090042455215834307346028725533957334780426284254365502e-19,0
1.08420217248550443400745280086994171142578125e-19,1.9521061621856262107826678816789993545146899800805666905285477288e-16,1.9521061621856262107826678816789993545146899800805666905285477288e-16,5.4225171171822950299518552268861093180963610557793519181348548023e-20,1.6814473750418008498560869335833731125754948878084460784377962119e-18,0
2.1684043449710088680149056017398834228515625e-19,3.9042123243712524216978878925747235697718444964533040824988603082e-16,3.9042123243712524216978878925747235697718444964533040824988603082e-16,1.0845034234364590060271910812707565471588456934592511340274611967e-19,3.3628947500836017027192548569125563802716003903428409965325957259e-18,0
4.336808689942017736029811203479766845703125e-19,7.8084246487425048439259843020163465826694510938890225341710261438e-16,7.8084246487425048439259843020163465826694510938890225341710261438e-16,2.1690068468729180122016623061156518285192919705247284817141739288e-19,6.7257895001672034174668336728083534039164244417862664214414594490e-18,0
8.67361737988403547205962240695953369140625e-19,1.5616849297485009689972802671500290939089182238217555053500971406e-15,1.5616849297485009689972802671500290939089182238217555053500971406e-15,4.3380136937458360249924451865278585941914395106159875148613809461e-19,1.3451579000334406883046963181549669564451993145549183763636640944e-17,0
1.73472347597680709441192448139190673828125e-18,3.1233698594970019388428941612870972983157337850271970134814843472e-15,3.1233698594970019388428941612870972983157337850271970134814843472e-15,8.6760273874916720523413726702419369397659271806311028152263454089e-19,2.6903158000668813958547109706831191620390560279599487256479158384e-17,0
3.4694469519536141888238489627838134765625e-18,6.2467397189940038810791228305223510466053394572521941389525452940e-15,6.2467397189940038810791228305223510466053394572521941389525452940e-15,1.7352054774983344114108674529228752907237054047922761497090403595e-18,5.3806316001337628686906952788589804926807392037959748010538335132e-17,0
6.938893903907228377647697925567626953125e-18,1.2493479437988007775731583692837327956964426764600038030740919442e-14,1.2493479437988007775731583692837327956964426764600038030740919442e-14,3.4704109549966688265921065813437022102678963235000105640946998450e-18,1.0761263200267526045306483907688939035835967418901560603710653636e-16,0
1.387778780781445675529539585113525390625e-17,2.4986958875976015605756519512845159879809927340018277479240402281e-14,2.4986958875976015605756519512845159879809927340018277479240402281e-14,6.9408219099933376682656998646792110777249798166717437442334450782e-18,2.1522526400535053322313341215261865282081734241488233041853397673e-16,0
2.77555756156289135105907917022705078125e-17,4.9973917751952031428686447534372339710072809206794307359158135417e-14,4.9973917751952031428686447534372339710072809206794307359158135417e-14,1.3881643819986675396857346537325649919464669224109529821988370949e-17,4.3045052801070111571428176030060279473897412965358336164833266137e-16,0
5.5511151231257827021181583404541015625e-17,9.9947835503904063726066529103472791917386710788501237811307707015e-14,9.9947835503904063726066529103472791917386710788501237811307707015e-14,2.7763287639973351035018480306520219977051864107917010503141029726e-17,8.6090105602140242850062326458271555131488578802464816509148609157e-16,0
